,PLAYER,TEAM,GP,W,L,MIN,Touches,Elbow Touches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
286,Keita Bates-Diop,SAS,53,14,39,21.6,25.0,0.8,0.2,0.3,53.3,0.1,0.1,100.0,0.4,51.1,0.5,55.6,0.1,12.0,0.0,4.4,0.1,6.7
287,Keldon Johnson,SAS,57,15,42,32.7,57.4,0.9,0.3,0.5,51.7,0.2,0.2,90.0,0.8,82.7,0.3,28.8,0.1,40.0,0.0,3.8,0.1,9.6
288,Kelly Olynyk,UTA,57,26,31,28.2,53.6,1.3,0.4,0.5,72.4,0.1,0.1,100.0,0.8,62.7,0.6,49.3,0.1,21.6,0.1,6.7,0.0,1.3
289,Kelly Oubre Jr.,CHA,45,15,30,32.7,45.4,1.0,0.2,0.6,37.9,0.3,0.4,81.3,0.8,82.2,0.1,13.3,0.1,50.0,0.0,0.0,0.2,17.8
290,Kemba Walker,DAL,9,5,4,16.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Kendall Brown,IND,6,1,5,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Kendrick Nunn,WAS,58,28,30,13.8,19.2,0.2,0.1,0.1,80.0,0.0,0.0,0.0,0.1,61.5,0.1,46.2,0.1,66.7,0.0,15.4,0.0,0.0
293,Kennedy Chandler,MEM,30,19,11,8.1,17.1,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
294,Kenneth Lofton Jr.,MEM,14,9,5,3.9,6.8,0.6,0.1,0.4,40.0,0.0,0.0,0.0,0.3,50.0,0.2,37.5,0.1,33.3,0.0,0.0,0.0,0.0
295,Kenrich Williams,OKC,53,26,27,22.8,31.2,1.1,0.3,0.5,69.2,0.0,0.1,0.0,0.7,64.4,0.5,44.1,0.1,26.9,0.0,3.4,0.0,3.4
296,Kentavious Caldwell-Pope,DEN,66,45,21,31.6,38.7,0.8,0.3,0.4,66.7,0.1,0.1,75.0,0.7,84.6,0.2,23.1,0.0,25.0,0.1,13.5,0.1,7.7
297,Kenyon Martin Jr.,HOU,69,17,52,27.3,35.9,1.6,0.5,0.7,65.3,0.2,0.3,66.7,1.2,75.0,0.6,35.7,0.1,20.0,0.1,7.1,0.2,10.7
298,Keon Ellis,SAC,10,5,5,3.7,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Keon Johnson,POR,36,13,23,9.4,18.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.1,50.0,0.0,0.0,0.0,0.0
300,Kessler Edwards,SAC,22,10,12,7.7,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Kevin Durant,PHX,42,29,13,35.7,67.2,2.6,0.9,1.5,60.9,0.4,0.4,88.9,2.3,88.2,0.7,25.5,0.1,14.3,0.2,6.4,0.2,8.2
302,Kevin Huerter,SAC,65,38,27,29.9,44.1,0.7,0.2,0.4,65.2,0.0,0.0,50.0,0.5,76.7,0.3,39.5,0.0,17.6,0.0,0.0,0.0,2.3
303,Kevin Knox II,POR,51,10,41,12.5,16.3,0.1,0.0,0.0,100.0,0.0,0.0,100.0,0.1,83.3,0.1,66.7,0.0,0.0,0.0,0.0,0.0,16.7
304,Kevin Love,MIA,52,29,23,20.3,37.8,0.5,0.0,0.1,14.3,0.1,0.1,100.0,0.1,24.0,0.3,64.0,0.0,0.0,0.0,0.0,0.0,4.0
305,Kevin Porter Jr.,HOU,47,14,33,33.7,79.2,0.8,0.1,0.3,42.9,0.0,0.0,0.0,0.3,33.3,0.3,44.4,0.1,18.8,0.1,8.3,0.0,0.0
306,Kevon Harris,ORL,28,10,18,12.2,10.6,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.1,80.0,0.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Kevon Looney,GSW,69,35,34,23.5,41.8,2.5,0.4,0.7,60.4,0.1,0.2,56.3,1.0,40.2,1.6,63.8,0.4,24.3,0.0,1.7,0.1,4.0
308,Khem Birch,SAS,20,9,11,8.1,10.4,0.8,0.3,0.5,60.0,0.1,0.1,100.0,0.7,87.5,0.2,18.8,0.0,0.0,0.1,12.5,0.1,6.3
309,Khris Middleton,MIL,25,20,5,23.4,47.1,0.8,0.2,0.4,60.0,0.0,0.0,0.0,0.5,63.2,0.3,42.1,0.1,37.5,0.0,0.0,0.0,0.0
310,Killian Hayes,DET,63,15,48,27.0,60.0,0.3,0.1,0.2,50.0,0.0,0.0,0.0,0.2,66.7,0.1,27.8,0.0,40.0,0.0,5.6,0.0,0.0
311,Kira Lewis Jr.,NOP,21,8,13,10.4,22.9,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Klay Thompson,GSW,57,30,27,33.0,48.1,1.1,0.3,0.7,48.7,0.1,0.1,87.5,0.8,73.8,0.2,19.7,0.1,33.3,0.1,6.6,0.1,6.6
313,Kris Dunn,UTA,9,4,5,22.2,57.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Kristaps Porzingis,WAS,59,25,34,32.7,60.0,3.8,0.9,1.8,53.3,0.8,1.0,84.7,2.8,74.4,1.1,30.0,0.2,17.9,0.1,3.6,0.5,12.6
315,Kyle Anderson,MIN,57,29,28,27.2,49.6,1.5,0.2,0.4,54.2,0.0,0.0,0.0,0.5,29.9,1.0,65.5,0.3,31.6,0.1,4.6,0.0,0.0
316,Kyle Kuzma,WAS,62,29,33,35.2,59.7,1.0,0.2,0.5,46.4,0.1,0.1,100.0,0.5,55.7,0.4,37.7,0.1,26.1,0.1,8.2,0.0,4.9
317,Kyle Lowry,MIA,47,24,23,32.8,73.1,0.3,0.0,0.0,50.0,0.0,0.0,0.0,0.0,13.3,0.2,73.3,0.1,36.4,0.0,6.7,0.0,0.0
318,Kyrie Irving,DAL,51,29,22,37.1,76.2,1.1,0.4,0.5,75.0,0.1,0.1,100.0,0.9,85.7,0.4,39.3,0.1,31.8,0.0,3.6,0.0,3.6
319,LaMelo Ball,CHA,36,13,23,35.2,90.2,0.4,0.0,0.1,25.0,0.0,0.0,0.0,0.1,20.0,0.3,66.7,0.1,30.0,0.0,6.7,0.0,0.0
320,Lamar Stevens,CLE,52,32,20,18.1,20.9,0.4,0.1,0.2,75.0,0.0,0.0,0.0,0.2,57.1,0.2,52.4,0.0,9.1,0.0,4.8,0.0,0.0
321,Landry Shamet,PHX,30,14,16,21.4,38.3,0.4,0.1,0.2,60.0,0.1,0.1,100.0,0.3,72.7,0.1,36.4,0.0,0.0,0.0,9.1,0.0,9.1
322,Larry Nance Jr.,NOP,52,25,27,22.0,31.2,3.0,0.6,0.9,67.3,0.1,0.2,62.5,1.4,47.1,1.8,61.9,0.3,14.6,0.1,1.9,0.1,2.6
323,Lauri Markkanen,UTA,62,31,31,34.4,51.2,1.8,0.7,1.0,68.9,0.6,0.6,92.5,2.0,112.6,0.3,18.9,0.0,9.5,0.1,4.5,0.3,18.0
324,LeBron James,LAL,47,24,23,36.1,79.6,3.0,1.1,1.5,71.4,0.1,0.2,75.0,2.4,78.2,1.1,38.0,0.2,16.7,0.1,4.2,0.1,2.1
325,Leandro Bolmaro,UTA,14,8,6,4.9,8.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
326,Lindell Wigginton,MIL,1,1,0,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Lindy Waters III,OKC,32,16,16,12.3,15.2,0.1,0.0,0.0,0.0,0.1,0.1,100.0,0.1,66.7,0.0,33.3,0.0,0.0,0.0,33.3,0.0,33.3
328,Lonnie Walker IV,LAL,51,23,28,24.5,26.6,0.4,0.1,0.2,66.7,0.0,0.0,100.0,0.3,70.0,0.1,25.0,0.0,0.0,0.1,25.0,0.0,5.0
329,Luguentz Dort,OKC,62,31,31,30.3,37.1,0.4,0.0,0.2,25.0,0.0,0.1,50.0,0.1,36.0,0.1,32.0,0.0,0.0,0.0,8.0,0.0,8.0
330,Luka Doncic,DAL,57,31,26,36.3,90.4,0.7,0.2,0.4,60.0,0.0,0.0,0.0,0.4,65.8,0.2,36.8,0.1,21.4,0.0,5.3,0.0,0.0
331,Luka Garza,MIN,25,14,11,9.3,16.1,0.8,0.1,0.3,25.0,0.0,0.0,0.0,0.2,20.0,0.4,55.0,0.1,27.3,0.0,5.0,0.0,0.0
332,Luke Kennard,MEM,47,27,20,20.8,25.2,0.3,0.1,0.1,66.7,0.0,0.0,0.0,0.2,57.1,0.2,57.1,0.0,0.0,0.0,0.0,0.0,0.0
333,Luke Kornet,BOS,57,36,21,11.4,12.1,0.5,0.1,0.2,66.7,0.1,0.1,62.5,0.3,58.6,0.3,55.2,0.0,12.5,0.0,0.0,0.1,10.3
334,Malachi Flynn,TOR,44,22,22,13.5,27.2,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,40.0,0.1,80.0,0.0,25.0,0.0,0.0,0.0,0.0
335,Malaki Branham,SAS,52,11,41,22.5,35.0,0.3,0.1,0.2,55.6,0.1,0.1,100.0,0.3,100.0,0.1,21.4,0.0,33.3,0.0,0.0,0.0,14.3
336,Malcolm Brogdon,BOS,59,41,18,25.8,52.6,0.4,0.2,0.2,90.0,0.0,0.0,0.0,0.3,79.2,0.2,54.2,0.0,15.4,0.0,0.0,0.0,0.0
337,Malcolm Hill,CHI,4,3,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Malik Beasley,LAL,69,36,33,26.8,35.9,0.2,0.1,0.2,60.0,0.0,0.0,0.0,0.3,105.9,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0
339,Malik Monk,SAC,65,40,25,22.5,40.4,0.3,0.1,0.2,41.7,0.0,0.0,0.0,0.2,52.6,0.1,36.8,0.0,28.6,0.0,0.0,0.0,0.0
340,Mamadi Diakite,CLE,17,12,5,6.3,8.5,0.6,0.1,0.2,33.3,0.0,0.0,0.0,0.1,20.0,0.4,60.0,0.1,16.7,0.1,10.0,0.0,0.0
341,MarJon Beauchamp,MIL,41,28,13,14.0,14.9,0.2,0.0,0.1,66.7,0.0,0.0,0.0,0.1,44.4,0.1,55.6,0.0,20.0,0.0,11.1,0.0,0.0
342,Marcus Morris Sr.,LAC,60,33,27,28.2,37.5,1.1,0.3,0.7,51.3,0.1,0.1,100.0,0.8,71.2,0.3,25.8,0.0,11.8,0.1,7.6,0.1,4.5
343,Marcus Smart,BOS,53,37,16,32.4,60.7,0.5,0.1,0.1,80.0,0.0,0.0,0.0,0.2,32.0,0.3,56.0,0.1,21.4,0.0,8.0,0.0,0.0
344,Mark Williams,CHA,37,15,22,17.7,19.8,1.7,0.5,0.9,57.6,0.2,0.3,60.0,1.2,69.8,0.4,25.4,0.1,12.5,0.1,7.9,0.1,6.3
345,Markelle Fultz,ORL,48,23,25,29.8,67.3,0.5,0.1,0.2,70.0,0.0,0.0,0.0,0.3,53.8,0.3,50.0,0.1,23.1,0.0,7.7,0.0,0.0
346,Markieff Morris,DAL,32,16,16,9.7,13.5,0.3,0.0,0.1,0.0,0.1,0.1,100.0,0.1,25.0,0.2,62.5,0.0,20.0,0.0,0.0,0.0,12.5
347,Marko Simonovic,CHI,2,0,2,1.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Marvin Bagley III,DET,33,6,27,22.6,33.5,1.8,0.6,1.1,58.3,0.1,0.1,75.0,1.4,79.7,0.5,28.8,0.0,5.9,0.1,6.8,0.0,1.7
349,Mason Plumlee,LAC,67,21,46,27.3,43.2,2.9,0.5,0.9,58.3,0.4,0.6,63.2,1.4,49.2,1.6,53.3,0.3,22.1,0.1,3.6,0.3,9.7
350,Matisse Thybulle,POR,62,36,26,15.8,14.0,0.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,11.1,0.1,55.6,0.0,0.0,0.0,11.1,0.0,11.1
351,Matt Ryan,MIN,32,14,18,9.5,11.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,75.0,0.0,0.0,0.0,0.0,0.0,0.0
352,Matthew Dellavedova,SAC,27,16,11,6.6,15.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Max Christie,LAL,38,16,22,13.3,13.0,0.1,0.0,0.1,50.0,0.0,0.0,0.0,0.1,40.0,0.1,60.0,0.0,33.3,0.0,0.0,0.0,0.0
354,Max Strus,MIA,69,36,33,29.0,45.5,0.4,0.2,0.2,75.0,0.0,0.0,100.0,0.4,90.0,0.2,40.0,0.0,25.0,0.0,0.0,0.0,3.3
355,Maxi Kleber,DAL,28,16,12,25.4,32.5,0.9,0.1,0.2,33.3,0.0,0.0,0.0,0.1,15.4,0.7,76.9,0.2,25.0,0.0,0.0,0.0,0.0
356,McKinley Wright IV,DAL,23,12,11,11.8,22.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
357,Meyers Leonard,MIL,5,5,0,6.9,8.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Mfiondu Kabengele,BOS,2,1,1,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,Micah Potter,UTA,3,2,1,4.8,8.3,0.3,0.3,0.3,100.0,0.0,0.0,0.0,0.7,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Michael Foster Jr.,PHI,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Michael Porter Jr.,DEN,52,35,17,28.9,36.4,1.5,0.5,0.8,64.1,0.2,0.3,85.7,1.2,82.1,0.4,29.5,0.1,21.7,0.2,10.3,0.1,9.0
362,Mikal Bridges,BKN,70,36,34,36.1,50.8,1.4,0.4,0.7,59.6,0.1,0.1,100.0,0.9,63.2,0.5,37.9,0.1,16.7,0.1,5.3,0.0,2.1
363,Mike Conley,MIN,55,27,28,29.9,68.8,0.3,0.1,0.1,75.0,0.0,0.0,100.0,0.1,50.0,0.1,43.8,0.0,14.3,0.0,12.5,0.0,6.3
364,Mike Muscala,BOS,52,24,28,14.9,27.4,0.6,0.2,0.3,50.0,0.0,0.0,50.0,0.3,60.0,0.3,43.3,0.0,7.7,0.0,0.0,0.0,3.3
365,Miles McBride,NYK,56,32,24,12.0,18.7,0.2,0.1,0.1,85.7,0.0,0.0,0.0,0.2,109.1,0.0,18.2,0.0,0.0,0.0,9.1,0.0,9.1
366,Mitchell Robinson,NYK,49,29,20,27.3,26.4,0.6,0.0,0.1,25.0,0.0,0.0,0.0,0.0,6.9,0.4,75.9,0.0,9.1,0.0,0.0,0.0,3.4
367,Mo Bamba,LAL,47,23,24,16.2,25.6,0.9,0.2,0.3,61.5,0.1,0.2,37.5,0.4,47.5,0.4,45.0,0.1,16.7,0.1,12.5,0.1,10.0
368,Monte Morris,WAS,55,26,29,27.8,58.6,0.2,0.0,0.0,100.0,0.0,0.0,0.0,0.1,30.0,0.1,80.0,0.0,25.0,0.0,10.0,0.0,0.0
369,Montrezl Harrell,PHI,51,32,19,12.3,17.1,1.4,0.3,0.5,57.1,0.1,0.2,70.0,0.8,57.1,0.6,44.3,0.1,16.1,0.0,2.9,0.1,7.1
370,Moritz Wagner,ORL,48,22,26,20.7,38.0,2.1,0.7,1.0,64.0,0.4,0.5,76.0,1.7,80.6,0.6,27.2,0.1,25.0,0.1,6.8,0.3,12.6
371,Moses Brown,LAC,34,16,18,8.5,11.6,0.6,0.4,0.4,86.7,0.1,0.2,50.0,0.9,136.4,0.1,9.1,0.0,50.0,0.0,4.5,0.1,13.6
372,Moses Moody,GSW,52,28,24,13.1,14.6,0.3,0.1,0.1,80.0,0.0,0.0,50.0,0.2,85.7,0.1,28.6,0.0,0.0,0.1,28.6,0.0,7.1
373,Moussa Diabate,LAC,18,8,10,9.5,8.1,0.6,0.1,0.2,25.0,0.0,0.0,0.0,0.1,18.2,0.4,63.6,0.0,0.0,0.0,0.0,0.0,0.0
374,Myles Turner,IND,57,27,30,29.6,42.9,3.4,1.1,1.9,55.9,0.4,0.5,74.1,2.6,76.9,1.1,30.8,0.1,13.3,0.1,3.1,0.2,7.2
375,Naji Marshall,NOP,64,31,33,24.8,41.3,0.3,0.1,0.1,77.8,0.1,0.1,100.0,0.3,81.8,0.2,50.0,0.1,54.5,0.0,0.0,0.0,9.1
376,Nassir Little,POR,48,22,26,17.3,21.0,0.2,0.0,0.1,66.7,0.0,0.1,50.0,0.1,87.5,0.0,25.0,0.0,50.0,0.0,12.5,0.0,25.0
377,Nathan Knight,MIN,35,17,18,8.0,11.4,0.4,0.1,0.1,80.0,0.0,0.1,50.0,0.3,73.3,0.2,46.7,0.1,28.6,0.0,6.7,0.0,6.7
378,Naz Reid,MIN,61,28,33,18.0,35.5,1.8,0.5,0.9,57.7,0.2,0.3,77.8,1.3,70.6,0.7,38.5,0.1,11.9,0.0,2.8,0.1,8.3
379,Neemias Queta,SAC,4,1,3,6.1,7.8,0.8,0.3,0.3,100.0,0.0,0.0,0.0,0.5,66.7,0.5,66.7,0.0,0.0,0.0,0.0,0.0,0.0
380,Nerlens Noel,BKN,17,4,13,11.5,15.2,1.4,0.1,0.6,9.1,0.1,0.1,50.0,0.2,12.5,0.6,41.7,0.1,20.0,0.1,8.3,0.1,4.2
381,Nic Claxton,BKN,64,35,29,29.5,40.1,3.7,0.7,1.1,60.9,0.2,0.4,50.0,1.5,41.5,2.1,57.7,0.4,17.0,0.2,4.7,0.2,5.6
382,Nick Richards,CHA,56,17,39,18.2,22.7,1.4,0.4,0.7,59.0,0.2,0.3,68.4,1.1,79.0,0.4,29.6,0.1,12.5,0.1,3.7,0.2,12.3
383,Nickeil Alexander-Walker,MIN,47,22,25,15.2,29.9,0.2,0.0,0.1,33.3,0.0,0.0,100.0,0.1,50.0,0.1,37.5,0.0,0.0,0.0,12.5,0.0,12.5
384,Nicolas Batum,LAC,66,37,29,21.8,28.9,0.5,0.1,0.1,80.0,0.0,0.1,50.0,0.2,31.3,0.3,71.9,0.0,4.3,0.0,3.1,0.0,6.3
385,Nikola Jokic,DEN,61,43,18,33.8,98.9,9.7,2.3,3.4,69.4,0.5,0.6,79.5,5.4,55.8,5.2,53.9,1.4,27.4,0.4,4.4,0.3,3.2
386,Nikola Jovic,MIA,15,7,8,13.6,23.2,1.3,0.4,0.5,85.7,0.3,0.3,100.0,1.2,94.7,0.6,47.4,0.1,11.1,0.0,0.0,0.1,10.5
387,Nikola Vucevic,CHI,67,30,37,33.8,67.5,3.9,1.1,1.7,64.0,0.1,0.1,70.0,2.3,57.2,2.0,50.0,0.4,18.2,0.2,5.7,0.1,1.5
388,Noah Vonleh,BOS,23,17,6,7.5,9.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,71.4,0.1,40.0,0.0,0.0,0.0,0.0
389,Norman Powell,LAC,54,27,27,25.8,36.0,0.4,0.0,0.2,20.0,0.1,0.1,100.0,0.1,38.1,0.2,42.9,0.1,33.3,0.0,0.0,0.0,9.5
390,O.G. Anunoby,TOR,55,26,29,35.8,47.5,0.8,0.3,0.4,66.7,0.0,0.0,100.0,0.5,66.7,0.4,44.4,0.1,20.0,0.0,4.4,0.0,2.2
391,Obi Toppin,NYK,56,31,25,14.4,22.8,0.3,0.1,0.1,62.5,0.1,0.1,75.0,0.2,81.3,0.1,31.3,0.0,20.0,0.0,6.3,0.0,12.5
392,Ochai Agbaji,UTA,46,25,21,17.6,17.6,0.4,0.1,0.2,42.9,0.0,0.1,50.0,0.2,47.1,0.2,47.1,0.0,25.0,0.0,0.0,0.0,11.8
393,Olivier Sarr,OKC,2,1,1,10.9,13.0,0.5,0.5,0.5,100.0,0.0,0.0,0.0,1.5,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,Omer Yurtseven,MIA,3,2,1,8.4,11.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0
395,Onyeka Okongwu,ATL,67,34,33,23.5,29.3,2.8,0.8,1.4,56.3,0.4,0.5,70.6,2.0,70.4,0.9,30.7,0.2,19.0,0.2,6.3,0.3,9.0
396,Orlando Robinson,MIA,29,17,12,13.7,17.7,1.6,0.3,0.7,47.4,0.0,0.1,25.0,0.7,46.7,0.8,53.3,0.1,8.3,0.0,0.0,0.1,4.4
397,Oshae Brissett,IND,53,23,30,16.3,25.7,0.4,0.1,0.2,58.3,0.0,0.0,100.0,0.3,72.7,0.1,31.8,0.0,28.6,0.0,4.5,0.0,4.5
398,Otto Porter Jr.,TOR,8,4,4,18.3,26.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3,0.0,0.0
399,Ousmane Dieng,OKC,26,14,12,16.2,20.5,0.7,0.2,0.3,85.7,0.1,0.2,50.0,0.5,76.5,0.3,41.2,0.1,28.6,0.0,0.0,0.1,11.8
400,P.J. Tucker,PHI,65,43,22,25.8,21.2,0.5,0.1,0.1,57.1,0.0,0.0,0.0,0.1,25.8,0.3,67.7,0.1,28.6,0.0,3.2,0.0,0.0
401,P.J. Washington,CHA,66,20,46,32.8,56.1,2.0,0.6,1.1,52.7,0.3,0.3,85.0,1.5,74.4,0.6,30.8,0.1,22.0,0.1,3.8,0.1,6.8
402,PJ Dozier,SAC,8,7,1,1.8,2.8,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Paolo Banchero,ORL,62,25,37,33.8,64.3,1.1,0.3,0.5,52.9,0.3,0.4,81.8,0.9,84.8,0.3,28.8,0.0,5.3,0.0,1.5,0.2,16.7
404,Pascal Siakam,TOR,59,28,31,37.6,81.3,1.8,0.4,0.8,54.2,0.1,0.1,100.0,1.0,57.1,0.8,47.6,0.2,26.0,0.0,1.0,0.1,2.9
405,Pat Connaughton,MIL,51,36,15,24.5,33.8,0.4,0.1,0.1,60.0,0.0,0.0,0.0,0.1,33.3,0.2,66.7,0.0,8.3,0.0,0.0,0.0,0.0
406,Patrick Baldwin Jr.,GSW,25,10,15,8.2,13.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
407,Patrick Beverley,CHI,54,26,28,27.2,37.4,0.4,0.1,0.2,66.7,0.0,0.0,0.0,0.3,63.6,0.2,45.5,0.0,10.0,0.0,9.1,0.0,0.0
408,Patrick Williams,CHI,67,30,37,28.5,39.3,0.7,0.2,0.4,44.0,0.1,0.1,100.0,0.4,62.2,0.2,28.9,0.0,15.4,0.0,4.4,0.0,6.7
409,Patty Mills,BKN,38,18,20,13.6,19.1,0.2,0.0,0.1,33.3,0.0,0.0,0.0,0.1,33.3,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
410,Paul George,LAC,53,31,22,34.6,69.2,1.5,0.4,0.8,47.6,0.1,0.1,83.3,0.9,59.0,0.5,35.9,0.2,28.6,0.1,6.4,0.0,2.6
411,Paul Reed,PHI,55,36,19,10.0,12.5,0.8,0.3,0.4,60.9,0.0,0.0,0.0,0.5,62.2,0.3,35.6,0.0,6.3,0.1,11.1,0.0,2.2
412,Payton Pritchard,BOS,45,30,15,12.5,21.6,0.2,0.1,0.1,80.0,0.0,0.0,0.0,0.2,100.0,0.1,37.5,0.0,0.0,0.0,0.0,0.0,0.0
413,Peyton Watson,DEN,14,9,5,3.2,4.4,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,Precious Achiuwa,TOR,45,24,21,21.8,33.4,1.6,0.4,0.9,43.6,0.1,0.2,75.0,0.9,57.7,0.5,31.0,0.0,4.5,0.1,5.6,0.1,4.2
415,Quentin Grimes,NYK,60,35,25,29.3,29.9,0.4,0.1,0.2,66.7,0.1,0.1,100.0,0.3,87.0,0.1,30.4,0.1,42.9,0.0,4.3,0.0,8.7
416,Quenton Jackson,WAS,3,2,1,2.6,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,R.J. Hampton,DET,36,8,28,15.0,23.5,0.3,0.1,0.1,50.0,0.0,0.0,0.0,0.1,44.4,0.1,55.6,0.1,40.0,0.0,0.0,0.0,0.0
418,RJ Barrett,NYK,64,36,28,34.1,50.8,1.1,0.4,0.7,59.5,0.1,0.1,87.5,0.9,81.9,0.3,30.6,0.1,22.7,0.0,4.2,0.1,5.6
419,Raul Neto,CLE,44,29,15,10.1,19.5,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.7,0.0,66.7,0.0,50.0,0.0,0.0,0.0,0.0
420,Reggie Bullock,DAL,67,34,33,30.6,34.1,0.2,0.1,0.1,83.3,0.0,0.0,0.0,0.1,76.9,0.1,46.2,0.0,16.7,0.0,7.7,0.0,0.0
421,Reggie Jackson,DEN,61,33,28,24.9,49.9,0.4,0.1,0.1,57.1,0.1,0.1,100.0,0.2,52.2,0.2,47.8,0.0,27.3,0.0,8.7,0.0,8.7
422,Richaun Holmes,SAC,35,18,17,8.7,10.2,1.3,0.5,0.6,76.2,0.1,0.1,100.0,1.0,75.6,0.5,40.0,0.0,5.6,0.1,6.7,0.0,2.2
423,Ricky Rubio,CLE,23,16,7,16.9,40.5,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,57.1,0.1,50.0,0.0,14.3,0.0,0.0
424,Robert Covington,LAC,38,15,23,16.4,29.1,0.3,0.0,0.0,0.0,0.0,0.1,50.0,0.0,10.0,0.2,70.0,0.1,57.1,0.0,10.0,0.0,10.0
425,Robert Williams III,BOS,28,18,10,24.2,31.1,1.1,0.2,0.4,50.0,0.0,0.0,0.0,0.4,35.5,0.7,61.3,0.2,26.3,0.1,6.5,0.0,0.0
426,Robin Lopez,CLE,34,24,10,7.5,8.1,1.0,0.2,0.4,50.0,0.1,0.1,100.0,0.6,54.3,0.4,37.1,0.1,15.4,0.1,11.4,0.1,5.7
427,Rodney McGruder,DET,29,4,25,14.7,15.4,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,50.0,0.1,75.0,0.0,33.3,0.0,0.0,0.0,0.0
428,Romeo Langford,SAS,34,10,24,20.2,22.8,0.4,0.1,0.2,50.0,0.1,0.1,100.0,0.2,61.5,0.2,46.2,0.0,16.7,0.0,0.0,0.0,7.7
