,PLAYER,TEAM,GP,W,L,MIN,Dist. Feet,Dist. Miles,Dist. Miles Off,Dist. Miles Def,Avg Speed,Avg Speed Off,Avg Speed Def
258,Jonathan Isaac,ORL,11,8,3,11.3,4712.1,0.89,0.48,0.41,4.42,4.66,4.17
259,Jonathan Kuminga,GSW,65,36,29,20.8,8633.8,1.64,0.87,0.77,4.39,4.72,4.07
260,Jordan Clarkson,UTA,61,30,31,32.6,13008.6,2.46,1.39,1.08,4.22,4.65,3.77
261,Jordan Goodwin,WAS,60,21,39,17.6,7479.1,1.42,0.77,0.64,4.47,4.8,4.13
262,Jordan Hall,SAS,9,1,8,9.2,3956.7,0.75,0.43,0.32,4.5,5.29,3.86
263,Jordan McLaughlin,MIN,41,20,21,15.6,6793.5,1.29,0.71,0.58,4.6,5.2,4.02
264,Jordan Nwora,IND,60,35,25,19.0,7798.9,1.48,0.8,0.68,4.35,4.67,4.03
265,Jordan Poole,GSW,79,41,38,30.3,11664.5,2.21,1.26,0.95,4.08,4.72,3.46
266,Jordan Schakel,WAS,2,0,2,3.1,1360.0,0.26,0.13,0.13,4.38,5.43,5.11
267,Jose Alvarado,NOP,61,30,31,21.5,9076.8,1.72,0.9,0.82,4.47,4.7,4.25
268,Josh Christopher,HOU,62,14,48,11.9,4755.5,0.9,0.49,0.41,4.23,4.53,3.94
269,Josh Giddey,OKC,75,33,42,31.1,12642.3,2.39,1.28,1.12,4.34,4.75,3.94
270,Josh Green,DAL,60,27,33,25.6,10814.0,2.05,1.08,0.96,4.45,4.58,4.32
271,Josh Hart,NYK,74,42,32,32.4,12578.6,2.38,1.27,1.11,4.11,4.34,3.87
272,Josh Minott,MIN,14,6,8,6.5,2899.2,0.55,0.29,0.26,4.66,5.2,4.16
273,Josh Okogie,PHX,69,37,32,18.4,7501.1,1.42,0.72,0.7,4.3,4.35,4.26
274,Josh Richardson,NOP,62,23,39,23.6,9661.3,1.83,1.01,0.82,4.31,4.77,3.85
275,Joshua Primo,SAS,4,3,1,23.3,9947.0,1.88,1.08,0.81,4.47,5.07,3.87
276,Jrue Holiday,MIL,67,50,17,32.6,12711.1,2.41,1.28,1.12,4.17,4.55,3.81
277,Juan Toscano-Anderson,UTA,49,18,31,12.9,5420.2,1.03,0.55,0.48,4.44,4.88,4.03
278,Juancho Hernangomez,TOR,42,20,22,14.6,6144.1,1.16,0.61,0.55,4.46,4.63,4.28
279,Julian Champagnie,SAS,14,5,9,16.4,7135.9,1.35,0.76,0.59,4.59,5.08,4.08
280,Julius Randle,NYK,77,44,33,35.5,13161.5,2.49,1.38,1.11,3.92,4.19,3.63
281,Justin Champagnie,TOR,3,2,1,3.6,1492.3,0.28,0.14,0.15,4.05,4.31,3.82
282,Justin Holiday,DAL,44,18,26,14.9,6101.1,1.16,0.62,0.53,4.29,4.67,3.92
283,Justin Jackson,BOS,23,15,8,4.7,1817.5,0.34,0.19,0.16,4.07,4.3,3.83
284,Justin Minaya,POR,1,0,1,17.2,7384.0,1.4,0.74,0.66,4.5,4.43,4.58
285,Justise Winslow,POR,29,15,14,26.8,10341.1,1.96,1.06,0.9,4.08,4.27,3.88
286,Jusuf Nurkic,POR,52,24,28,26.8,9723.1,1.84,0.99,0.85,3.87,4.12,3.62
287,KZ Okpala,SAC,35,19,16,7.1,3074.9,0.58,0.3,0.28,4.54,4.82,4.28
288,Kai Jones,CHA,44,12,32,11.7,4748.4,0.9,0.48,0.42,4.26,4.52,3.98
289,Karl-Anthony Towns,MIN,27,13,14,33.1,12299.4,2.33,1.2,1.13,3.95,4.14,3.77
290,Kawhi Leonard,LAC,50,31,19,33.7,13081.2,2.48,1.38,1.1,4.12,4.47,3.75
291,Keegan Murray,SAC,78,47,31,29.8,12205.5,2.31,1.22,1.09,4.36,4.76,3.99
292,Keita Bates-Diop,SAS,63,16,47,21.8,9013.8,1.71,0.93,0.78,4.4,4.8,4.01
293,Keldon Johnson,SAS,61,16,45,32.8,12971.6,2.46,1.36,1.1,4.21,4.69,3.73
294,Kelly Olynyk,UTA,66,28,38,28.5,10945.6,2.07,1.15,0.92,4.07,4.49,3.64
295,Kelly Oubre Jr.,CHA,48,16,32,32.2,12756.5,2.42,1.29,1.13,4.2,4.49,3.9
296,Kemba Walker,DAL,9,5,4,16.0,6018.7,1.14,0.64,0.5,4.01,4.4,3.6
297,Kendall Brown,IND,6,1,5,6.7,3001.2,0.57,0.29,0.28,4.59,4.81,4.4
298,Kendrick Nunn,WAS,68,29,39,13.6,5387.0,1.02,0.56,0.47,4.21,4.52,3.88
299,Kennedy Chandler,MEM,35,21,14,8.0,3133.1,0.59,0.32,0.27,4.12,4.34,3.85
300,Kenneth Lofton Jr.,MEM,22,14,8,6.0,2238.4,0.42,0.23,0.19,3.88,4.18,3.66
301,Kenrich Williams,OKC,53,26,27,22.8,9217.1,1.75,0.91,0.83,4.29,4.64,3.97
302,Kentavious Caldwell-Pope,DEN,75,51,24,31.4,11619.5,2.2,1.14,1.06,3.94,4.12,3.77
303,Kenyon Martin Jr.,HOU,80,20,60,27.9,10004.4,1.89,1.0,0.89,3.79,3.89,3.69
304,Keon Ellis,SAC,14,7,7,3.8,1575.1,0.3,0.15,0.15,4.33,4.35,4.11
305,Keon Johnson,POR,40,13,27,10.4,4193.5,0.79,0.43,0.37,4.2,4.39,3.98
306,Kessler Edwards,SAC,34,17,17,10.4,4372.9,0.83,0.43,0.4,4.44,4.73,4.16
307,Kevin Durant,PHX,46,33,13,35.5,12269.5,2.32,1.24,1.08,3.69,3.98,3.4
308,Kevin Huerter,SAC,74,44,30,29.5,12048.6,2.28,1.23,1.05,4.35,4.83,3.9
309,Kevin Knox II,POR,60,12,48,14.3,5817.0,1.1,0.6,0.5,4.28,4.65,3.91
310,Kevin Love,MIA,60,33,27,20.2,7263.1,1.38,0.74,0.63,3.83,3.98,3.66
311,Kevin Porter Jr.,HOU,58,17,41,34.3,13269.6,2.51,1.36,1.15,4.11,4.31,3.9
312,Kevon Harris,ORL,31,12,19,12.3,4925.9,0.93,0.48,0.45,4.19,4.27,4.13
313,Kevon Looney,GSW,79,41,38,23.9,8993.8,1.7,0.88,0.82,4.02,4.2,3.84
314,Khem Birch,SAS,20,9,11,8.1,3237.9,0.61,0.33,0.29,4.26,4.58,3.89
315,Khris Middleton,MIL,33,25,8,24.3,9303.5,1.76,0.95,0.81,4.08,4.53,3.65
316,Killian Hayes,DET,73,15,58,28.0,10792.0,2.04,1.11,0.93,4.11,4.43,3.79
317,Kira Lewis Jr.,NOP,25,11,14,9.4,3974.4,0.75,0.39,0.36,4.46,4.76,4.18
318,Klay Thompson,GSW,66,35,31,33.3,13079.6,2.48,1.35,1.12,4.17,4.68,3.69
319,Kobi Simmons,CHA,3,0,3,5.8,2436.0,0.46,0.22,0.24,4.51,4.59,4.42
320,Kris Dunn,UTA,19,7,12,24.0,9761.3,1.85,0.98,0.87,4.25,4.71,3.85
321,Kristaps Porzingis,WAS,65,27,38,32.6,11916.5,2.26,1.23,1.02,3.89,4.13,3.63
322,Kyle Anderson,MIN,67,34,33,28.3,10781.0,2.04,1.09,0.96,4.04,4.33,3.74
323,Kyle Kuzma,WAS,64,29,35,35.0,13517.3,2.56,1.42,1.14,4.09,4.44,3.73
324,Kyle Lowry,MIA,53,28,25,31.8,11075.6,2.1,1.15,0.95,3.69,3.99,3.39
325,Kyrie Irving,DAL,60,32,28,37.3,13759.6,2.61,1.4,1.21,3.92,4.27,3.58
326,LaMelo Ball,CHA,36,13,23,35.2,14639.6,2.77,1.52,1.26,4.41,4.94,3.91
327,Lamar Stevens,CLE,60,38,22,17.8,6956.9,1.32,0.68,0.64,4.13,4.21,4.04
328,Landry Shamet,PHX,37,18,19,20.5,8696.5,1.65,0.93,0.72,4.46,5.04,3.89
329,Larry Nance Jr.,NOP,63,33,30,21.3,8138.1,1.54,0.82,0.73,4.01,4.29,3.74
330,Lauri Markkanen,UTA,66,32,34,34.4,13311.0,2.52,1.39,1.13,4.08,4.45,3.7
331,LeBron James,LAL,53,28,25,35.7,12435.6,2.36,1.28,1.08,3.71,4.07,3.36
332,Leandro Bolmaro,UTA,14,8,6,4.9,2116.3,0.4,0.21,0.19,4.49,4.73,4.24
333,Lester Quinones,GSW,2,2,0,1.5,664.0,0.13,0.07,0.06,5.15,3.61,3.27
334,Lindell Wigginton,MIL,5,4,1,3.6,1474.0,0.28,0.15,0.13,4.17,4.06,3.68
335,Lindy Waters III,OKC,39,18,21,12.9,5420.7,1.03,0.55,0.48,4.44,4.94,4.0
336,Lonnie Walker IV,LAL,55,26,29,23.5,8858.4,1.68,0.87,0.81,4.06,4.22,3.9
337,Luguentz Dort,OKC,73,35,38,30.9,12281.5,2.33,1.22,1.11,4.23,4.56,3.92
338,Luka Doncic,DAL,65,33,32,36.6,12586.6,2.38,1.36,1.03,3.65,4.04,3.23
339,Luka Garza,MIN,27,14,13,8.8,3854.5,0.73,0.39,0.34,4.61,4.91,4.3
340,Luka Samanic,UTA,4,1,3,17.5,7311.8,1.38,0.73,0.66,4.38,5.06,3.81
341,Luke Kennard,MEM,58,36,22,22.1,8744.1,1.66,0.89,0.76,4.18,4.55,3.82
342,Luke Kornet,BOS,67,43,24,11.4,4516.5,0.86,0.46,0.4,4.2,4.41,3.97
343,Malachi Flynn,TOR,51,28,23,12.7,5142.1,0.97,0.53,0.45,4.26,4.56,3.94
344,Malaki Branham,SAS,62,13,49,23.5,9814.8,1.86,1.02,0.83,4.44,4.91,3.96
345,Malcolm Brogdon,BOS,67,46,21,26.0,9790.1,1.85,1.03,0.83,3.98,4.4,3.55
346,Malcolm Hill,CHI,4,3,1,2.0,740.5,0.14,0.07,0.07,4.18,4.46,3.92
347,Malik Beasley,LAL,79,43,36,25.8,9625.3,1.82,1.01,0.82,3.94,4.24,3.62
348,Malik Monk,SAC,76,47,29,22.4,9117.7,1.73,0.94,0.79,4.27,4.83,3.76
349,Mamadi Diakite,CLE,20,14,6,6.8,2594.9,0.49,0.26,0.23,4.02,4.18,3.92
350,MarJon Beauchamp,MIL,50,34,16,12.6,5160.0,0.98,0.52,0.46,4.35,4.54,4.15
351,Marcus Morris Sr.,LAC,65,35,30,28.1,10046.8,1.9,1.02,0.89,3.81,4.02,3.59
352,Marcus Smart,BOS,61,43,18,32.1,11306.4,2.14,1.14,1.0,3.75,4.05,3.46
353,Mark Williams,CHA,41,17,24,18.8,7418.0,1.4,0.72,0.68,4.19,4.42,3.96
354,Markelle Fultz,ORL,58,29,29,30.2,12681.3,2.4,1.28,1.12,4.48,4.85,4.12
355,Markieff Morris,DAL,33,17,16,9.7,3572.1,0.68,0.36,0.32,3.88,4.0,3.79
356,Marko Simonovic,CHI,5,1,4,2.0,784.8,0.15,0.08,0.07,3.62,4.64,3.74
357,Marvin Bagley III,DET,40,6,34,23.7,9424.3,1.78,0.95,0.84,4.27,4.44,4.08
358,Mason Plumlee,LAC,77,26,51,26.1,10444.8,1.98,1.07,0.91,4.26,4.6,3.92
359,Matisse Thybulle,POR,71,38,33,16.9,6735.4,1.28,0.64,0.63,4.23,4.29,4.18
360,Matt Ryan,MIN,33,14,19,9.3,3805.2,0.72,0.38,0.34,4.31,4.74,3.9
361,Matthew Dellavedova,SAC,32,19,13,6.7,2821.1,0.53,0.29,0.24,4.44,5.0,3.91
362,Max Christie,LAL,39,17,22,13.1,5466.3,1.04,0.55,0.49,4.42,4.69,4.15
363,Max Strus,MIA,77,40,37,28.7,11796.3,2.23,1.27,0.96,4.35,4.9,3.79
364,Maxi Kleber,DAL,37,18,19,25.1,9319.9,1.77,0.95,0.81,3.91,4.08,3.72
365,McKinley Wright IV,DAL,25,14,11,11.3,4676.4,0.89,0.47,0.42,4.36,4.64,4.12
366,Meyers Leonard,MIL,7,6,1,8.2,3018.6,0.57,0.31,0.26,3.91,4.22,3.59
367,Mfiondu Kabengele,BOS,2,1,1,7.0,2422.0,0.46,0.26,0.2,3.56,3.92,3.19
368,Micah Potter,UTA,5,3,2,5.4,2325.8,0.44,0.23,0.21,4.5,4.91,4.09
369,Michael Carter-Williams,ORL,1,1,0,1.8,620.0,0.12,0.09,0.03,2.99,4.1,0.0
370,Michael Foster Jr.,PHI,1,1,0,1.0,356.0,0.07,0.05,0.02,5.13,0.0,0.0
371,Michael Porter Jr.,DEN,61,41,20,29.1,10946.0,2.07,1.07,1.0,4.01,4.14,3.89
372,Mikal Bridges,BKN,81,41,40,36.1,14422.6,2.73,1.47,1.26,4.25,4.56,3.93
373,Mike Conley,MIN,65,32,33,30.3,11877.1,2.25,1.24,1.01,4.15,4.47,3.81
374,Mike Muscala,BOS,61,30,31,14.6,6107.2,1.16,0.63,0.52,4.42,4.93,3.91
375,Miles McBride,NYK,62,36,26,11.8,4856.2,0.92,0.49,0.43,4.34,4.49,4.18
376,Mitchell Robinson,NYK,58,35,23,26.9,10030.3,1.9,1.0,0.9,3.98,4.03,3.91
377,Mo Bamba,LAL,47,23,24,16.2,6052.5,1.15,0.62,0.53,3.99,4.2,3.76
378,Monte Morris,WAS,62,28,34,27.4,10607.4,2.01,1.13,0.88,4.13,4.51,3.71
379,Montrezl Harrell,PHI,54,33,21,11.8,4380.2,0.83,0.44,0.38,3.93,4.15,3.69
380,Moritz Wagner,ORL,56,27,29,19.4,7719.9,1.46,0.79,0.67,4.2,4.55,3.85
381,Moses Brown,BKN,36,17,19,8.2,3277.3,0.62,0.34,0.29,4.19,4.48,3.93
382,Moses Moody,GSW,60,34,26,12.7,4977.8,0.94,0.51,0.44,4.14,4.47,3.81
383,Moussa Diabate,LAC,21,9,12,9.2,3911.9,0.74,0.4,0.34,4.42,4.73,4.05
384,Myles Turner,IND,62,29,33,29.4,11168.6,2.12,1.11,1.0,4.04,4.36,3.73
385,Naji Marshall,NOP,75,39,36,23.6,9267.8,1.76,0.93,0.83,4.15,4.38,3.93
386,Nassir Little,POR,54,22,32,18.1,7166.2,1.36,0.74,0.62,4.18,4.44,3.92
387,Nathan Knight,MIN,36,17,19,7.9,3090.4,0.59,0.31,0.28,4.11,4.3,3.92
388,Naz Reid,MIN,68,32,36,18.4,7371.8,1.4,0.74,0.66,4.24,4.58,3.91
389,Neemias Queta,SAC,4,1,3,6.1,2631.0,0.5,0.25,0.24,4.44,4.58,4.3
390,Nerlens Noel,BKN,17,4,13,11.4,4443.7,0.84,0.44,0.4,4.07,4.4,3.75
391,Nic Claxton,BKN,75,40,35,29.8,11845.7,2.24,1.17,1.08,4.24,4.5,3.99
392,Nick Richards,CHA,63,20,43,18.7,7830.9,1.48,0.79,0.69,4.44,4.73,4.15
393,Nickeil Alexander-Walker,MIN,57,27,30,14.9,6370.8,1.21,0.66,0.55,4.5,4.88,4.1
394,Nicolas Batum,LAC,76,42,34,21.9,8700.0,1.65,0.84,0.8,4.17,4.24,4.11
395,Nikola Jokic,DEN,68,48,20,33.8,12153.1,2.3,1.25,1.05,3.83,4.21,3.47
396,Nikola Jovic,MIA,15,7,8,13.6,5507.7,1.04,0.57,0.47,4.3,4.76,3.89
397,Nikola Vucevic,CHI,79,37,42,33.8,12161.9,2.3,1.2,1.11,3.85,4.07,3.63
398,Noah Vonleh,BOS,23,17,6,7.5,2963.3,0.56,0.31,0.25,4.19,4.62,3.77
399,Norman Powell,LAC,58,29,29,26.0,10241.3,1.94,1.05,0.88,4.13,4.45,3.8
400,O.G. Anunoby,TOR,66,33,33,35.7,13491.6,2.56,1.32,1.24,4.01,4.16,3.86
401,Obi Toppin,NYK,65,37,28,15.2,6444.0,1.22,0.65,0.57,4.49,4.83,4.17
402,Ochai Agbaji,UTA,56,28,28,19.9,8123.0,1.54,0.83,0.7,4.3,4.69,3.91
403,Olivier Sarr,OKC,7,3,4,10.0,4118.3,0.78,0.42,0.36,4.35,4.9,3.83
404,Omer Yurtseven,MIA,6,3,3,6.2,2475.5,0.47,0.26,0.21,4.15,4.06,4.26
405,Onyeka Okongwu,ATL,78,41,37,23.1,9024.0,1.71,0.88,0.83,4.14,4.32,3.96
406,Orlando Robinson,MIA,29,17,12,13.7,5452.7,1.03,0.55,0.48,4.23,4.29,4.2
407,Oshae Brissett,IND,63,26,37,16.6,6769.7,1.28,0.69,0.59,4.31,4.68,3.94
408,Otto Porter Jr.,TOR,8,4,4,18.3,7313.4,1.39,0.74,0.65,4.24,4.52,3.96
409,Ousmane Dieng,OKC,37,18,19,14.1,5693.3,1.08,0.58,0.5,4.28,4.75,3.85
410,P.J. Tucker,PHI,74,48,26,25.6,9830.2,1.86,0.97,0.9,4.1,4.17,4.02
411,P.J. Washington,CHA,73,24,49,32.6,12965.1,2.46,1.34,1.11,4.24,4.71,3.78
412,PJ Dozier,SAC,14,11,3,2.5,1031.0,0.2,0.11,0.09,4.24,4.66,3.81
413,Paolo Banchero,ORL,72,31,41,33.8,13199.4,2.5,1.36,1.14,4.15,4.58,3.73
414,Pascal Siakam,TOR,70,35,35,37.5,14343.3,2.72,1.49,1.23,4.07,4.49,3.65
415,Pat Connaughton,MIL,61,43,18,23.6,9481.5,1.8,0.96,0.83,4.26,4.65,3.89
416,Patrick Baldwin Jr.,GSW,29,13,16,7.4,2998.2,0.57,0.31,0.26,4.28,4.73,3.8
417,Patrick Beverley,CHI,66,33,33,27.2,10612.3,2.01,1.05,0.96,4.19,4.38,4.0
418,Patrick Williams,CHI,79,37,42,28.3,11278.0,2.14,1.11,1.03,4.26,4.57,3.97
419,Patty Mills,BKN,39,18,21,13.6,5525.4,1.05,0.56,0.48,4.33,4.63,4.02
420,Paul George,LAC,56,32,24,34.6,12950.1,2.45,1.35,1.1,3.97,4.32,3.6
421,Paul Reed,PHI,66,42,24,10.5,4355.7,0.82,0.44,0.38,4.37,4.63,4.11
422,Payton Pritchard,BOS,46,30,16,12.4,5092.5,0.96,0.52,0.45,4.33,4.6,4.04
423,Peyton Watson,DEN,20,12,8,5.8,2337.1,0.44,0.24,0.2,4.22,4.51,3.83
424,Precious Achiuwa,TOR,53,29,24,20.5,8079.5,1.53,0.81,0.72,4.16,4.33,3.97
425,Quentin Grimes,NYK,69,41,28,29.8,11325.7,2.15,1.15,1.0,4.04,4.16,3.9
426,Quenton Jackson,WAS,7,2,5,11.4,4813.9,0.91,0.5,0.41,4.45,4.85,4.04
427,R.J. Hampton,DET,45,8,37,15.9,6557.3,1.24,0.67,0.57,4.36,4.63,4.06
428,RJ Barrett,NYK,71,40,31,33.8,13437.8,2.55,1.39,1.16,4.21,4.51,3.91
429,Raul Neto,CLE,46,30,16,10.0,3856.5,0.73,0.39,0.34,4.08,4.2,3.95
430,Reggie Bullock,DAL,77,37,40,30.3,11405.2,2.16,1.13,1.03,4.0,4.05,3.95
431,Reggie Jackson,DEN,65,35,30,24.3,9174.7,1.74,0.95,0.78,4.01,4.34,3.68
432,Richaun Holmes,SAC,40,22,18,8.1,3141.5,0.59,0.3,0.29,4.07,4.26,3.89
433,Ricky Rubio,CLE,31,22,9,16.8,6737.8,1.28,0.71,0.57,4.25,4.56,3.89
434,Robert Covington,LAC,46,18,28,16.4,6151.1,1.16,0.63,0.54,3.92,4.24,3.61
435,Robert Williams III,BOS,34,23,11,23.5,8882.7,1.68,0.9,0.78,4.02,4.28,3.76
436,Robin Lopez,CLE,35,24,11,7.5,2830.1,0.54,0.3,0.24,4.01,4.22,3.77
437,Rodney McGruder,DET,32,4,28,16.4,6890.5,1.31,0.7,0.61,4.48,4.8,4.16
438,Romeo Langford,SAS,39,12,27,19.9,8328.9,1.58,0.82,0.76,4.45,4.66,4.24
439,Ron Harper Jr.,TOR,7,5,2,3.1,1240.1,0.23,0.13,0.1,4.04,4.46,3.61
440,Royce O'Neale,BKN,75,41,34,31.8,12260.9,2.32,1.27,1.05,4.11,4.58,3.66
441,Rudy Gay,UTA,56,29,27,14.6,5682.8,1.08,0.58,0.5,4.11,4.38,3.82
442,Rudy Gobert,MIN,68,32,36,31.0,12119.7,2.3,1.21,1.08,4.16,4.43,3.89
443,Rui Hachimura,LAL,61,36,25,23.3,9235.4,1.75,0.95,0.8,4.2,4.49,3.9
444,Russell Westbrook,LAC,71,34,37,29.0,10667.9,2.02,1.11,0.91,3.9,4.34,3.47
445,Ryan Arcidiacono,POR,20,9,11,8.6,3596.8,0.68,0.39,0.29,4.42,4.88,4.0
446,Ryan Rollins,GSW,12,5,7,5.2,2199.4,0.42,0.22,0.19,4.47,4.7,4.23
447,Saben Lee,PHX,23,15,8,13.3,5494.2,1.04,0.56,0.49,4.33,4.57,4.11
448,Saddiq Bey,ATL,74,24,50,27.8,10733.5,2.03,1.06,0.97,4.09,4.28,3.91
449,Sam Hauser,BOS,78,53,25,15.6,6706.5,1.27,0.71,0.56,4.56,5.0,4.1
450,Sam Merrill,CLE,3,3,0,3.6,1464.3,0.28,0.15,0.13,4.01,3.94,4.08
451,Sandro Mamukelashvili,SAS,40,21,19,14.5,6108.9,1.16,0.65,0.51,4.44,4.79,4.06
452,Santi Aldama,MEM,77,47,30,21.8,9062.8,1.72,0.91,0.81,4.39,4.66,4.13
453,Scottie Barnes,TOR,75,37,38,35.0,14038.4,2.66,1.43,1.23,4.25,4.58,3.92
454,Scotty Pippen Jr.,LAL,6,1,5,5.3,2216.3,0.42,0.22,0.2,4.32,4.71,3.96
455,Serge Ibaka,MIL,16,11,5,11.6,4277.7,0.81,0.45,0.36,3.9,4.03,3.69
456,Seth Curry,BKN,60,36,24,19.9,7484.1,1.42,0.76,0.65,3.97,4.25,3.68
457,Shaedon Sharpe,POR,78,32,46,22.0,8742.0,1.66,0.88,0.78,4.21,4.38,4.03
458,Shai Gilgeous-Alexander,OKC,67,32,35,35.5,13399.0,2.54,1.37,1.16,4.0,4.5,3.53
459,Shake Milton,PHI,73,50,23,20.0,7796.8,1.48,0.79,0.68,4.11,4.41,3.81
460,Shaquille Harrison,POR,3,1,2,23.1,10007.3,1.9,1.03,0.86,4.55,4.84,4.25
461,Simone Fontecchio,UTA,49,24,25,14.0,5888.7,1.12,0.62,0.49,4.41,4.93,3.88
462,Skylar Mays,POR,3,1,2,32.0,12167.7,2.3,1.28,1.03,4.05,4.36,3.73
463,Spencer Dinwiddie,BKN,78,40,38,34.5,12438.2,2.36,1.33,1.03,3.84,4.23,3.44
464,Stanley Johnson,SAS,29,5,24,15.8,6563.2,1.24,0.67,0.58,4.35,4.81,3.94
465,Stanley Umude,DET,1,0,1,2.1,932.0,0.18,0.08,0.09,4.66,6.81,3.54
466,Stephen Curry,GSW,53,27,26,35.1,13929.0,2.64,1.48,1.15,4.21,4.91,3.57
467,Sterling Brown,LAL,4,2,2,6.1,2630.8,0.5,0.26,0.24,4.45,4.38,4.54
468,Steven Adams,MEM,42,28,14,27.0,10210.8,1.93,1.01,0.92,4.02,4.19,3.85
469,Svi Mykhailiuk,CHA,30,15,15,13.4,5437.1,1.03,0.55,0.48,4.28,4.59,3.97
470,T.J. McConnell,IND,75,31,44,20.4,8888.5,1.68,0.9,0.78,4.6,5.02,4.2
471,T.J. Warren,PHX,42,26,16,16.4,6560.9,1.24,0.64,0.6,4.24,4.35,4.13
472,Taj Gibson,WAS,49,21,28,9.8,3755.2,0.71,0.38,0.33,4.02,4.13,3.91
473,Talen Horton-Tucker,UTA,65,30,35,20.2,7736.2,1.47,0.82,0.65,4.04,4.5,3.58
474,Tari Eason,HOU,80,20,60,21.4,8489.3,1.61,0.87,0.74,4.18,4.38,3.96
475,Taurean Prince,MIN,52,29,23,21.8,8465.1,1.6,0.85,0.76,4.09,4.38,3.81
476,Terance Mann,LAC,79,42,37,23.1,9316.1,1.76,0.93,0.83,4.25,4.42,4.08
477,Terence Davis,SAC,62,38,24,12.8,5321.3,1.01,0.52,0.48,4.41,4.78,4.07
478,Terrence Ross,PHX,60,26,34,20.9,8245.7,1.56,0.85,0.71,4.18,4.5,3.86
479,Terry Rozier,CHA,63,19,44,35.3,14298.6,2.71,1.5,1.21,4.33,4.79,3.87
480,Terry Taylor,CHI,29,11,18,8.2,3394.8,0.64,0.34,0.3,4.36,4.79,3.94
481,Thaddeus Young,TOR,54,23,31,14.7,5784.1,1.1,0.59,0.51,4.15,4.34,3.94
482,Thanasis Antetokounmpo,MIL,35,25,10,4.0,1633.1,0.31,0.17,0.14,4.22,4.33,4.1
483,Theo Maledon,CHA,42,13,29,18.4,7640.7,1.45,0.8,0.65,4.37,4.8,3.92
484,Theo Pinson,DAL,38,19,19,6.6,2662.4,0.5,0.27,0.24,4.18,4.41,3.91
485,Thomas Bryant,DEN,58,32,26,18.3,6990.5,1.32,0.71,0.62,4.09,4.38,3.81
486,Tim Hardaway Jr.,DAL,71,37,34,30.3,11220.0,2.12,1.16,0.97,3.94,4.18,3.67
487,Tobias Harris,PHI,73,47,26,33.0,12342.2,2.34,1.25,1.09,3.98,4.14,3.81
488,Tony Bradley,CHI,11,4,7,2.9,1232.5,0.23,0.12,0.12,4.35,4.68,4.07
489,Torrey Craig,PHX,76,43,33,24.9,10436.7,1.98,1.05,0.92,4.46,4.69,4.21
490,Trae Young,ATL,72,38,34,34.7,13089.6,2.48,1.37,1.11,3.99,4.46,3.53
491,Tre Jones,SAS,64,18,46,29.2,12329.0,2.34,1.28,1.06,4.48,4.91,4.05
492,Tre Mann,OKC,65,29,36,17.5,7062.3,1.34,0.72,0.62,4.29,4.64,3.95
493,Trendon Watford,POR,59,26,33,18.9,7231.9,1.37,0.75,0.62,4.03,4.34,3.71
494,Trent Forrest,ATL,22,9,13,11.8,4696.0,0.89,0.47,0.42,4.18,4.36,3.97
495,Trevelin Queen,IND,7,2,5,10.0,4149.6,0.79,0.43,0.36,4.4,5.01,3.83
496,Trevor Hudgins,HOU,5,0,5,5.7,2196.6,0.42,0.23,0.19,4.07,4.39,3.76
497,Trevor Keels,NYK,3,3,0,2.7,995.0,0.19,0.11,0.08,4.08,3.75,2.98
498,Trey Lyles,SAC,72,43,29,16.7,6933.7,1.31,0.69,0.62,4.34,4.69,4.01
499,Trey Murphy III,NOP,77,38,39,30.8,12137.1,2.3,1.18,1.12,4.2,4.38,4.02
500,Troy Brown Jr.,LAL,74,38,36,24.6,9936.2,1.88,0.99,0.9,4.32,4.55,4.09
501,Ty Jerome,GSW,45,22,23,18.1,7012.1,1.33,0.76,0.57,4.08,4.59,3.55
502,TyTy Washington Jr.,HOU,30,5,25,13.7,5159.7,0.98,0.53,0.44,3.98,4.29,3.66
503,Tyler Dorsey,DAL,3,2,1,2.8,909.3,0.17,0.09,0.08,3.35,3.97,2.72
504,Tyler Herro,MIA,65,35,30,35.3,14167.5,2.68,1.47,1.21,4.27,4.63,3.9
505,Tyrese Haliburton,IND,56,28,28,33.6,13544.0,2.57,1.43,1.13,4.28,4.91,3.68
506,Tyrese Martin,ATL,15,10,5,3.3,1355.3,0.26,0.14,0.12,4.3,4.5,3.87
507,Tyrese Maxey,PHI,60,39,21,33.6,13598.9,2.58,1.4,1.17,4.31,4.58,4.03
508,Tyus Jones,MEM,79,50,29,24.3,9893.6,1.87,1.02,0.86,4.32,4.7,3.94
509,Udoka Azubuike,UTA,33,16,17,8.4,3120.6,0.59,0.31,0.28,3.9,4.06,3.74
510,Udonis Haslem,MIA,6,3,3,7.9,2847.8,0.54,0.29,0.25,3.79,3.91,3.66
511,Usman Garuba,HOU,73,19,54,13.0,4988.0,0.94,0.49,0.45,4.03,4.13,3.93
512,Vernon Carey Jr.,WAS,11,8,3,2.6,1029.6,0.2,0.11,0.08,4.0,4.1,3.87
513,Victor Oladipo,MIA,40,22,18,26.4,9909.8,1.88,1.03,0.85,3.96,4.26,3.64
514,Vince Williams Jr.,MEM,13,6,7,4.2,1726.8,0.33,0.17,0.16,4.39,4.37,4.22
515,Vit Krejci,ATL,28,15,13,5.2,2059.3,0.39,0.21,0.18,4.12,4.45,3.79
