,PLAYER,TEAM,GP,W,L,MIN,Touches,Post Ups,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
286,Keita Bates-Diop,SAS,54,14,40,21.4,24.9,0.6,0.1,0.2,60.0,0.1,0.1,75.0,0.3,46.9,0.3,43.8,0.1,15.6,0.1,15.6,0.0,6.3
287,Keldon Johnson,SAS,58,15,43,32.8,57.5,0.8,0.2,0.5,31.0,0.1,0.1,83.3,0.4,51.1,0.2,19.1,0.0,2.1,0.1,8.5,0.1,6.4
288,Kelly Olynyk,UTA,57,26,31,28.2,53.6,0.7,0.1,0.2,50.0,0.0,0.0,50.0,0.2,34.2,0.3,42.1,0.2,23.7,0.1,15.8,0.0,2.6
289,Kelly Oubre Jr.,CHA,46,15,31,32.7,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Kemba Walker,DAL,9,5,4,16.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Kendall Brown,IND,6,1,5,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Kendrick Nunn,WAS,59,28,31,13.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Kennedy Chandler,MEM,30,19,11,8.1,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Kenneth Lofton Jr.,MEM,15,10,5,4.6,7.7,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,50.0,0.1,33.3,0.0,0.0,0.0,0.0
295,Kenrich Williams,OKC,53,26,27,22.8,31.2,0.3,0.0,0.1,40.0,0.0,0.0,0.0,0.1,26.7,0.1,46.7,0.1,20.0,0.0,13.3,0.0,0.0
296,Kentavious Caldwell-Pope,DEN,67,46,21,31.6,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Kenyon Martin Jr.,HOU,70,18,52,27.3,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Keon Ellis,SAC,10,5,5,3.7,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Keon Johnson,POR,37,13,24,9.1,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Kessler Edwards,SAC,23,11,12,8.4,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Kevin Durant,PHX,42,29,13,35.7,67.2,3.0,0.6,1.1,57.4,0.5,0.5,95.0,1.8,59.5,1.3,43.7,0.2,7.9,0.2,7.1,0.2,7.9
302,Kevin Huerter,SAC,66,39,27,29.6,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Kevin Knox II,POR,52,10,42,12.5,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Kevin Love,MIA,52,29,23,20.3,37.8,1.5,0.2,0.6,41.4,0.1,0.1,83.3,0.6,36.7,0.8,49.4,0.3,19.0,0.1,7.6,0.1,3.8
305,Kevin Porter Jr.,HOU,48,15,33,33.9,79.1,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.3,0.1,66.7,0.0,0.0,0.0,16.7,0.0,0.0
306,Kevon Harris,ORL,28,10,18,12.2,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Kevon Looney,GSW,70,35,35,23.6,41.9,0.4,0.1,0.1,57.1,0.0,0.0,0.0,0.1,27.6,0.3,72.4,0.0,10.3,0.0,3.4,0.0,0.0
308,Khem Birch,SAS,20,9,11,8.1,10.4,0.3,0.1,0.2,25.0,0.0,0.0,0.0,0.1,40.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Khris Middleton,MIL,26,20,6,23.7,47.5,1.6,0.4,0.8,45.5,0.2,0.2,100.0,1.0,61.9,0.5,31.0,0.2,11.9,0.1,4.8,0.1,7.1
310,Killian Hayes,DET,64,15,49,27.1,60.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Kira Lewis Jr.,NOP,21,8,13,10.4,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Klay Thompson,GSW,58,30,28,33.1,48.2,0.3,0.1,0.2,66.7,0.0,0.0,0.0,0.2,80.0,0.1,20.0,0.0,6.7,0.0,13.3,0.0,0.0
313,Kris Dunn,UTA,9,4,5,22.2,57.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Kristaps Porzingis,WAS,60,25,35,32.7,60.2,3.9,1.2,2.1,59.3,0.8,1.0,82.0,3.4,87.9,1.1,27.2,0.2,5.2,0.1,3.4,0.5,12.9
315,Kyle Anderson,MIN,58,29,29,27.6,50.6,0.1,0.0,0.1,25.0,0.0,0.0,50.0,0.1,50.0,0.0,16.7,0.0,16.7,0.0,0.0,0.0,16.7
316,Kyle Kuzma,WAS,63,29,34,35.0,59.3,0.6,0.2,0.3,47.6,0.0,0.1,50.0,0.4,57.5,0.2,27.5,0.0,7.5,0.1,12.5,0.0,5.0
317,Kyle Lowry,MIA,47,24,23,32.8,73.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.0,0.0,20.0,0.0,0.0,0.0,0.0
318,Kyrie Irving,DAL,52,30,22,37.2,76.4,0.3,0.0,0.1,40.0,0.1,0.1,75.0,0.1,50.0,0.1,50.0,0.1,21.4,0.0,0.0,0.0,14.3
319,LaMelo Ball,CHA,36,13,23,35.2,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Lamar Stevens,CLE,53,33,20,18.2,21.0,0.1,0.1,0.1,75.0,0.0,0.0,0.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,Landry Shamet,PHX,30,14,16,21.4,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Larry Nance Jr.,NOP,53,25,28,21.8,30.9,0.5,0.1,0.2,55.6,0.0,0.0,0.0,0.2,34.5,0.3,62.1,0.1,20.7,0.0,3.4,0.0,0.0
323,Lauri Markkanen,UTA,62,31,31,34.4,51.2,1.5,0.3,0.7,40.9,0.2,0.3,77.8,0.9,58.9,0.4,24.4,0.1,8.9,0.1,7.8,0.1,10.0
324,LeBron James,LAL,47,24,23,36.1,79.6,3.9,0.9,1.8,50.6,0.2,0.3,66.7,2.0,53.0,1.6,41.4,0.3,7.7,0.1,3.9,0.1,3.3
325,Leandro Bolmaro,UTA,14,8,6,4.9,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,Lindell Wigginton,MIL,2,1,1,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Lindy Waters III,OKC,33,16,17,12.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Lonnie Walker IV,LAL,51,23,28,24.5,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,Luguentz Dort,OKC,63,31,32,30.3,37.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,25.0,0.0,0.0,0.0,0.0
330,Luka Doncic,DAL,57,31,26,36.3,90.4,4.7,1.2,2.1,54.5,0.9,1.3,73.0,3.3,70.3,1.7,35.7,0.3,5.9,0.2,3.7,0.6,13.8
331,Luka Garza,MIN,25,14,11,9.3,16.1,0.7,0.2,0.4,60.0,0.2,0.2,100.0,0.7,105.9,0.1,17.6,0.0,5.9,0.0,5.9,0.1,17.6
332,Luke Kennard,MEM,48,28,20,21.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,Luke Kornet,BOS,58,37,21,11.5,12.3,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
334,Malachi Flynn,TOR,45,23,22,13.2,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,Malaki Branham,SAS,53,11,42,22.8,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,Malcolm Brogdon,BOS,59,41,18,25.8,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Malcolm Hill,CHI,4,3,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Malik Beasley,LAL,70,36,34,26.7,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Malik Monk,SAC,66,41,25,22.6,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Mamadi Diakite,CLE,18,13,5,6.7,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,MarJon Beauchamp,MIL,42,28,14,13.8,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Marcus Morris Sr.,LAC,60,33,27,28.2,37.5,1.6,0.6,1.1,50.0,0.1,0.1,100.0,1.3,80.4,0.3,16.5,0.0,1.0,0.2,9.3,0.1,4.1
343,Marcus Smart,BOS,54,38,16,32.5,60.7,1.2,0.2,0.4,52.2,0.0,0.0,100.0,0.5,40.6,0.6,48.4,0.2,14.1,0.1,7.8,0.0,1.6
344,Mark Williams,CHA,37,15,22,17.7,19.8,0.9,0.2,0.6,40.9,0.2,0.3,70.0,0.7,73.5,0.1,8.8,0.0,2.9,0.0,2.9,0.1,14.7
345,Markelle Fultz,ORL,49,23,26,29.9,67.4,0.5,0.1,0.2,60.0,0.0,0.0,0.0,0.2,46.2,0.3,57.7,0.1,11.5,0.0,0.0,0.0,0.0
346,Markieff Morris,DAL,32,16,16,9.7,13.5,0.3,0.0,0.1,50.0,0.1,0.1,100.0,0.1,44.4,0.2,55.6,0.0,11.1,0.0,0.0,0.0,11.1
347,Marko Simonovic,CHI,2,0,2,1.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Marvin Bagley III,DET,33,6,27,22.6,33.5,2.1,0.4,1.1,40.0,0.1,0.2,50.0,0.9,45.6,0.5,26.5,0.0,0.0,0.2,10.3,0.1,4.4
349,Mason Plumlee,LAC,67,21,46,27.3,43.2,1.7,0.3,0.6,56.4,0.2,0.3,54.5,0.9,50.0,0.8,47.4,0.2,11.2,0.1,3.4,0.2,9.5
350,Matisse Thybulle,POR,63,36,27,15.8,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,Matt Ryan,MIN,32,14,18,9.5,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,Matthew Dellavedova,SAC,27,16,11,6.6,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Max Christie,LAL,38,16,22,13.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Max Strus,MIA,69,36,33,29.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,Maxi Kleber,DAL,29,17,12,25.6,32.6,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,McKinley Wright IV,DAL,24,13,11,11.6,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,Meyers Leonard,MIL,6,5,1,8.5,10.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Mfiondu Kabengele,BOS,2,1,1,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,Micah Potter,UTA,3,2,1,4.8,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Michael Foster Jr.,PHI,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Michael Porter Jr.,DEN,53,36,17,28.9,36.4,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.2,72.7,0.0,18.2,0.0,0.0,0.0,9.1,0.0,0.0
362,Mikal Bridges,BKN,71,36,35,36.0,50.9,0.6,0.2,0.3,68.4,0.0,0.0,0.0,0.4,63.4,0.3,46.3,0.0,7.3,0.0,0.0,0.0,0.0
363,Mike Conley,MIN,56,27,29,30.2,69.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,Mike Muscala,BOS,52,24,28,14.9,27.4,0.1,0.0,0.0,50.0,0.0,0.0,0.0,0.0,33.3,0.1,50.0,0.0,16.7,0.0,16.7,0.0,0.0
365,Miles McBride,NYK,56,32,24,12.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Mitchell Robinson,NYK,49,29,20,27.3,26.4,0.3,0.1,0.2,30.0,0.0,0.1,16.7,0.2,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21.4
367,Mo Bamba,LAL,47,23,24,16.2,25.6,0.4,0.0,0.2,20.0,0.1,0.2,75.0,0.2,52.6,0.0,10.5,0.0,0.0,0.0,5.3,0.1,21.1
368,Monte Morris,WAS,56,26,30,27.8,58.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
369,Montrezl Harrell,PHI,51,32,19,12.3,17.1,1.1,0.4,0.6,60.0,0.0,0.0,50.0,0.7,69.1,0.4,36.4,0.1,7.3,0.0,1.8,0.0,1.8
370,Moritz Wagner,ORL,49,22,27,20.4,37.3,0.3,0.1,0.1,57.1,0.0,0.0,100.0,0.2,92.3,0.1,23.1,0.0,15.4,0.0,7.7,0.0,7.7
371,Moses Brown,BKN,34,16,18,8.5,11.6,0.1,0.1,0.1,66.7,0.1,0.1,100.0,0.2,120.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0
372,Moses Moody,GSW,53,28,25,13.1,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Moussa Diabate,LAC,18,8,10,9.5,8.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Myles Turner,IND,58,28,30,29.6,43.0,2.1,0.8,1.3,56.4,0.4,0.4,80.8,1.9,92.6,0.3,14.0,0.0,1.7,0.1,4.1,0.2,10.7
375,Naji Marshall,NOP,65,31,34,24.7,41.1,0.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
376,Nassir Little,POR,48,22,26,17.3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,Nathan Knight,MIN,35,17,18,8.0,11.4,0.3,0.0,0.1,33.3,0.1,0.1,100.0,0.1,40.0,0.1,50.0,0.0,10.0,0.0,10.0,0.0,10.0
378,Naz Reid,MIN,62,28,34,18.1,35.9,1.0,0.2,0.5,50.0,0.1,0.1,100.0,0.6,56.5,0.3,27.4,0.1,6.5,0.1,14.5,0.0,3.2
379,Neemias Queta,SAC,4,1,3,6.1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,Nerlens Noel,BKN,17,4,13,11.5,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Nic Claxton,BKN,65,35,30,29.5,40.4,0.4,0.0,0.2,23.1,0.0,0.1,50.0,0.1,36.0,0.1,28.0,0.0,4.0,0.0,4.0,0.0,8.0
382,Nick Richards,CHA,57,17,40,18.1,22.5,0.6,0.1,0.4,28.6,0.1,0.1,75.0,0.3,44.1,0.1,17.6,0.0,2.9,0.0,2.9,0.0,5.9
383,Nickeil Alexander-Walker,MIN,48,22,26,15.4,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,Nicolas Batum,LAC,66,37,29,21.8,28.9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
385,Nikola Jokic,DEN,62,44,18,33.9,98.8,9.3,1.9,3.0,64.9,0.9,1.0,84.6,5.0,54.3,4.6,49.9,1.2,12.5,0.6,6.3,0.5,5.7
386,Nikola Jovic,MIA,15,7,8,13.6,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,Nikola Vucevic,CHI,68,31,37,34.0,67.7,5.5,1.2,2.4,51.9,0.3,0.4,75.0,2.8,50.1,2.6,46.2,0.4,6.9,0.2,4.0,0.2,3.2
388,Noah Vonleh,BOS,23,17,6,7.5,9.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,75.0,0.0,25.0,0.0,0.0,0.0,0.0
389,Norman Powell,LAC,54,27,27,25.8,36.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,33.3,0.0,0.0
390,O.G. Anunoby,TOR,56,27,29,35.7,47.2,1.8,0.2,0.5,39.3,0.1,0.1,83.3,0.5,27.2,1.0,55.3,0.2,10.7,0.1,7.8,0.1,2.9
391,Obi Toppin,NYK,56,31,25,14.4,22.8,0.1,0.0,0.1,25.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Ochai Agbaji,UTA,46,25,21,17.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,Olivier Sarr,OKC,3,1,2,10.7,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,Omer Yurtseven,MIA,3,2,1,8.4,11.0,1.0,0.3,0.7,50.0,0.0,0.0,0.0,0.7,66.7,0.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0
395,Onyeka Okongwu,ATL,68,35,33,23.6,29.4,0.6,0.2,0.3,55.0,0.0,0.1,75.0,0.4,68.4,0.1,21.1,0.0,2.6,0.1,13.2,0.0,5.3
396,Orlando Robinson,MIA,29,17,12,13.7,17.7,0.3,0.0,0.1,33.3,0.0,0.0,0.0,0.1,22.2,0.2,55.6,0.0,0.0,0.0,11.1,0.0,0.0
397,Oshae Brissett,IND,54,24,30,16.2,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
398,Otto Porter Jr.,TOR,8,4,4,18.3,26.1,0.4,0.1,0.1,100.0,0.3,0.3,100.0,0.5,133.3,0.1,33.3,0.0,0.0,0.0,0.0,0.1,33.3
399,Ousmane Dieng,OKC,27,14,13,16.1,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,P.J. Tucker,PHI,66,44,22,25.8,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
401,P.J. Washington,CHA,67,20,47,32.8,56.4,1.2,0.3,0.6,44.2,0.1,0.1,60.0,0.7,54.3,0.4,32.1,0.1,6.2,0.1,4.9,0.1,6.2
402,PJ Dozier,SAC,8,7,1,1.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Paolo Banchero,ORL,63,25,38,33.8,64.2,2.1,0.3,0.9,39.3,0.1,0.2,75.0,0.9,40.9,0.9,43.9,0.2,9.8,0.1,4.5,0.1,4.5
404,Pascal Siakam,TOR,60,29,31,37.5,81.2,3.2,0.8,1.4,55.3,0.4,0.6,69.4,2.0,64.6,1.2,38.1,0.3,8.5,0.1,3.7,0.3,9.5
405,Pat Connaughton,MIL,52,36,16,24.7,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,Patrick Baldwin Jr.,GSW,25,10,15,8.2,13.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,75.0,0.0,25.0,0.0,0.0,0.0,0.0
407,Patrick Beverley,CHI,55,27,28,27.3,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,Patrick Williams,CHI,68,31,37,28.5,39.1,0.3,0.1,0.2,38.5,0.0,0.0,0.0,0.1,58.8,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0
409,Patty Mills,BKN,38,18,20,13.6,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,Paul George,LAC,53,31,22,34.6,69.2,1.1,0.3,0.6,54.8,0.1,0.1,100.0,0.7,64.4,0.4,33.9,0.1,5.1,0.1,5.1,0.0,3.4
411,Paul Reed,PHI,56,37,19,10.1,12.7,0.1,0.0,0.1,25.0,0.0,0.0,100.0,0.1,66.7,0.0,16.7,0.0,16.7,0.0,0.0,0.0,16.7
412,Payton Pritchard,BOS,45,30,15,12.5,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,Peyton Watson,DEN,14,9,5,3.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,Precious Achiuwa,TOR,45,24,21,21.8,33.4,0.4,0.0,0.1,40.0,0.0,0.1,25.0,0.1,26.3,0.2,52.6,0.1,15.8,0.0,0.0,0.0,10.5
415,Quentin Grimes,NYK,60,35,25,29.3,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Quenton Jackson,WAS,3,2,1,2.6,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,R.J. Hampton,DET,37,8,29,15.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,RJ Barrett,NYK,64,36,28,34.1,50.8,1.0,0.2,0.5,34.3,0.1,0.2,64.3,0.5,53.2,0.3,25.8,0.1,6.5,0.0,4.8,0.1,11.3
419,Raul Neto,CLE,45,30,15,10.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Reggie Bullock,DAL,68,35,33,30.5,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Reggie Jackson,DEN,61,33,28,24.9,49.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,Richaun Holmes,SAC,35,18,17,8.7,10.2,0.1,0.1,0.1,75.0,0.0,0.0,0.0,0.2,120.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
423,Ricky Rubio,CLE,24,17,7,17.1,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,Robert Covington,LAC,38,15,23,16.4,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Robert Williams III,BOS,28,18,10,24.2,31.1,0.3,0.1,0.1,66.7,0.0,0.0,0.0,0.1,50.0,0.1,50.0,0.0,12.5,0.0,0.0,0.0,0.0
426,Robin Lopez,CLE,34,24,10,7.5,8.1,0.6,0.2,0.4,53.3,0.0,0.0,0.0,0.5,80.0,0.1,25.0,0.1,15.0,0.0,0.0,0.0,0.0
427,Rodney McGruder,DET,30,4,26,15.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,Romeo Langford,SAS,34,10,24,20.2,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
