,PLAYER,TEAM,GP,W,L,MIN,Touches,Elbow Touches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
143,Edmond Sumner,BKN,49,29,20,14.4,24.2,0.3,0.1,0.1,80.0,0.0,0.0,100.0,0.2,71.4,0.1,35.7,0.0,0.0,0.0,14.3,0.0,7.1
144,Eric Gordon,LAC,63,20,43,29.1,39.4,0.2,0.1,0.1,50.0,0.0,0.0,0.0,0.1,53.3,0.1,46.7,0.0,14.3,0.0,0.0,0.0,0.0
145,Eugene Omoruyi,DET,34,10,24,15.3,18.9,0.7,0.2,0.4,53.8,0.1,0.1,75.0,0.5,73.9,0.1,17.4,0.0,0.0,0.1,13.0,0.1,8.7
146,Evan Fournier,NYK,23,13,10,18.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Evan Mobley,CLE,73,45,28,34.4,59.5,4.4,1.1,1.9,58.9,0.4,0.7,57.4,2.8,63.4,1.8,41.6,0.5,30.1,0.2,4.4,0.4,8.1
148,Facundo Campazzo,DAL,8,2,6,6.5,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Frank Jackson,UTA,1,0,1,5.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Frank Kaminsky,HOU,33,12,21,6.4,13.1,0.2,0.0,0.0,100.0,0.0,0.0,0.0,0.1,25.0,0.2,87.5,0.0,0.0,0.0,0.0,0.0,0.0
151,Frank Ntilikina,DAL,44,19,25,11.8,15.9,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.7,0.0,66.7,0.0,50.0,0.0,0.0,0.0,0.0
152,Franz Wagner,ORL,73,30,43,33.0,53.9,0.7,0.2,0.4,44.4,0.1,0.1,90.0,0.5,69.4,0.2,30.6,0.1,26.7,0.0,4.1,0.1,10.2
153,Fred VanVleet,TOR,62,30,32,36.9,85.0,0.2,0.0,0.0,100.0,0.0,0.0,100.0,0.1,54.5,0.1,36.4,0.0,0.0,0.0,27.3,0.0,9.1
154,Furkan Korkmaz,PHI,32,22,10,8.9,13.1,0.2,0.1,0.1,50.0,0.0,0.1,50.0,0.2,100.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,16.7
155,Gabe Vincent,MIA,61,33,28,26.2,43.7,0.2,0.0,0.1,75.0,0.0,0.0,0.0,0.1,54.5,0.1,45.5,0.0,0.0,0.0,18.2,0.0,0.0
156,Garrett Temple,NOP,23,15,8,6.6,8.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Garrison Mathews,ATL,51,15,36,12.8,13.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Gary Harris,ORL,43,19,24,25.1,22.2,0.1,0.0,0.1,66.7,0.0,0.0,100.0,0.1,120.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0
159,Gary Payton II,GSW,15,8,7,17.0,23.0,0.7,0.1,0.3,25.0,0.0,0.0,0.0,0.1,20.0,0.3,50.0,0.1,20.0,0.1,10.0,0.0,0.0
160,Gary Trent Jr.,TOR,63,30,33,32.6,39.2,0.4,0.2,0.3,68.8,0.1,0.1,100.0,0.4,108.0,0.1,20.0,0.0,20.0,0.0,8.0,0.0,8.0
161,George Hill,IND,42,26,16,18.4,32.0,0.3,0.1,0.1,100.0,0.0,0.0,50.0,0.2,53.8,0.2,53.8,0.0,28.6,0.0,7.7,0.0,7.7
162,Georges Niang,PHI,71,47,24,19.4,28.9,0.1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,40.0,0.1,80.0,0.0,25.0,0.0,0.0,0.0,0.0
163,Giannis Antetokounmpo,MIL,59,44,15,32.2,78.2,4.3,1.0,1.8,57.7,0.6,0.8,66.0,2.6,60.5,1.7,39.1,0.3,17.0,0.3,6.3,0.4,8.6
164,Goga Bitadze,ORL,30,10,20,10.5,15.7,0.8,0.1,0.3,37.5,0.1,0.1,75.0,0.3,37.5,0.4,54.2,0.1,15.4,0.0,4.2,0.1,8.3
165,Goran Dragic,MIL,50,22,28,15.5,34.4,0.1,0.1,0.1,75.0,0.0,0.0,0.0,0.1,100.0,0.0,16.7,0.0,0.0,0.0,16.7,0.0,0.0
166,Gordon Hayward,CHA,49,19,30,31.5,48.7,1.6,0.3,0.6,54.8,0.1,0.2,87.5,0.8,52.6,0.8,47.4,0.1,18.9,0.1,5.1,0.1,5.1
167,Gorgui Dieng,SAS,26,2,24,10.4,19.2,0.7,0.0,0.1,33.3,0.0,0.0,0.0,0.1,11.8,0.5,76.5,0.1,23.1,0.0,5.9,0.0,0.0
168,Grant Williams,BOS,71,49,22,26.6,30.7,0.6,0.1,0.2,50.0,0.1,0.1,100.0,0.2,38.1,0.4,59.5,0.2,44.0,0.0,7.1,0.0,4.8
169,Grayson Allen,MIL,68,50,18,27.6,35.6,0.3,0.1,0.1,75.0,0.0,0.0,0.0,0.2,57.1,0.2,57.1,0.0,16.7,0.0,4.8,0.0,0.0
170,Greg Brown III,POR,16,10,6,5.8,5.3,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Hamidou Diallo,DET,55,12,43,17.7,27.8,1.1,0.5,0.8,71.4,0.1,0.2,80.0,1.3,115.0,0.1,13.3,0.0,25.0,0.1,8.3,0.1,8.3
172,Harrison Barnes,SAC,74,45,29,32.8,46.9,0.7,0.2,0.2,75.0,0.2,0.2,88.9,0.6,75.9,0.3,40.7,0.1,27.3,0.1,11.1,0.1,16.7
173,Haywood Highsmith,MIA,50,26,24,17.8,20.0,0.6,0.1,0.1,42.9,0.0,0.0,0.0,0.1,24.1,0.4,62.1,0.0,11.1,0.0,3.4,0.0,0.0
174,Herbert Jones,NOP,58,26,32,28.9,42.3,0.9,0.2,0.3,58.8,0.1,0.1,62.5,0.4,50.0,0.4,50.0,0.1,30.8,0.1,5.8,0.1,7.7
175,Immanuel Quickley,NYK,74,42,32,28.5,49.5,0.3,0.1,0.1,66.7,0.0,0.0,0.0,0.1,45.0,0.2,65.0,0.0,23.1,0.0,5.0,0.0,0.0
176,Isaac Okoro,CLE,75,47,28,21.9,20.0,0.4,0.1,0.1,60.0,0.0,0.0,100.0,0.2,50.0,0.2,50.0,0.1,35.7,0.0,7.1,0.0,3.6
177,Isaiah Hartenstein,NYK,75,42,33,19.6,28.7,1.8,0.3,0.7,38.9,0.1,0.2,58.3,0.7,36.6,0.9,51.5,0.1,10.1,0.0,2.2,0.1,3.0
178,Isaiah Jackson,IND,56,22,34,15.7,21.7,1.9,0.4,0.9,50.0,0.1,0.3,50.0,1.1,55.7,0.8,40.6,0.1,14.0,0.1,2.8,0.1,7.5
179,Isaiah Joe,OKC,66,33,33,18.3,23.5,0.3,0.1,0.1,71.4,0.0,0.0,100.0,0.2,54.5,0.2,59.1,0.0,7.7,0.0,0.0,0.0,4.5
180,Isaiah Livers,DET,46,10,36,22.6,25.5,0.3,0.1,0.2,71.4,0.0,0.0,0.0,0.2,71.4,0.1,42.9,0.0,16.7,0.0,0.0,0.0,0.0
181,Isaiah Mobley,CLE,9,6,3,3.4,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Isaiah Roby,SAS,41,9,32,11.3,18.8,0.5,0.1,0.2,57.1,0.1,0.2,50.0,0.3,61.9,0.2,38.1,0.0,12.5,0.0,0.0,0.1,23.8
183,Isaiah Stewart,DET,49,12,37,28.3,39.2,1.5,0.4,0.6,64.5,0.4,0.5,69.2,1.2,78.4,0.5,33.8,0.0,4.0,0.0,2.7,0.2,16.2
184,Isaiah Todd,WAS,4,2,2,3.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,38,24,14,8.6,20.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,60.0,0.0,33.3,0.1,40.0,0.0,0.0
186,Ish Wainright,PHX,54,29,25,15.2,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0
187,Ivica Zubac,LAC,69,38,31,28.8,42.1,3.9,0.9,1.3,64.8,0.4,0.6,70.5,2.2,56.9,1.9,49.1,0.4,19.7,0.3,6.7,0.3,7.8
188,JD Davison,BOS,9,8,1,2.3,3.8,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.2,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,JT Thor,CHA,62,19,43,12.2,16.2,0.3,0.0,0.1,14.3,0.0,0.1,50.0,0.1,25.0,0.1,37.5,0.0,0.0,0.0,6.3,0.0,12.5
190,Ja Morant,MEM,55,36,19,32.1,77.9,0.5,0.1,0.2,50.0,0.1,0.1,60.0,0.3,61.5,0.2,38.5,0.1,30.0,0.0,3.8,0.0,7.7
191,JaMychal Green,GSW,55,29,26,14.2,22.6,1.0,0.2,0.3,68.4,0.1,0.1,100.0,0.6,60.0,0.5,52.7,0.1,20.7,0.1,7.3,0.1,5.5
192,JaVale McGee,DAL,37,18,19,8.0,11.5,1.0,0.3,0.5,66.7,0.0,0.1,50.0,0.7,65.8,0.5,47.4,0.1,16.7,0.0,2.6,0.0,2.6
193,Jabari Smith Jr.,HOU,71,17,54,30.7,46.2,1.2,0.3,0.7,48.0,0.1,0.2,75.0,0.8,67.1,0.4,29.4,0.1,20.0,0.0,3.5,0.1,5.9
194,Jabari Walker,POR,47,20,27,9.0,10.6,0.5,0.2,0.3,57.1,0.1,0.1,75.0,0.4,84.0,0.2,32.0,0.0,12.5,0.0,4.0,0.0,8.0
195,Jack White,DEN,16,12,4,3.2,4.9,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Jaden Hardy,DAL,40,18,22,14.4,24.6,0.2,0.0,0.1,33.3,0.0,0.0,0.0,0.1,25.0,0.1,37.5,0.0,0.0,0.0,0.0,0.0,0.0
197,Jaden Ivey,DET,65,15,50,30.5,56.4,0.8,0.2,0.3,72.2,0.1,0.1,83.3,0.5,62.7,0.3,41.2,0.2,47.6,0.1,9.8,0.0,5.9
198,Jaden McDaniels,MIN,71,36,35,30.9,39.8,0.6,0.2,0.2,64.7,0.1,0.1,100.0,0.4,62.2,0.3,44.4,0.0,15.0,0.0,6.7,0.0,6.7
199,Jaden Springer,PHI,13,11,2,3.6,3.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.1,100.0,0.0,0.0,0.0,0.0
200,Jae Crowder,MIL,11,9,2,18.7,27.3,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Jae'Sean Tate,HOU,31,7,24,21.9,40.9,0.6,0.1,0.2,42.9,0.0,0.1,50.0,0.3,40.0,0.3,45.0,0.1,33.3,0.1,10.0,0.0,5.0
202,Jake LaRavia,MEM,33,22,11,11.9,14.3,0.2,0.0,0.0,100.0,0.1,0.1,75.0,0.2,100.0,0.1,40.0,0.0,0.0,0.0,0.0,0.1,40.0
203,Jakob Poeltl,TOR,63,21,42,26.8,53.8,6.8,1.4,2.4,58.2,0.4,0.7,57.1,3.3,47.9,3.5,51.2,0.7,19.1,0.4,6.3,0.3,4.9
204,Jalen Brunson,NYK,65,37,28,35.0,84.4,0.2,0.0,0.1,50.0,0.0,0.0,50.0,0.1,41.7,0.1,58.3,0.0,14.3,0.0,0.0,0.0,0.0
205,Jalen Duren,DET,58,15,43,24.7,35.0,1.9,0.4,0.6,67.6,0.2,0.2,64.3,1.0,51.9,1.1,57.4,0.2,14.5,0.1,3.7,0.1,6.5
206,Jalen Green,HOU,68,16,52,34.1,65.6,0.4,0.1,0.2,41.7,0.1,0.1,75.0,0.2,59.3,0.1,22.2,0.0,16.7,0.0,3.7,0.1,14.8
207,Jalen Johnson,ATL,64,32,32,14.5,21.1,0.5,0.1,0.3,47.4,0.0,0.1,75.0,0.3,68.8,0.1,28.1,0.0,22.2,0.0,6.3,0.0,6.3
208,Jalen McDaniels,PHI,72,26,46,24.1,36.2,0.4,0.2,0.3,50.0,0.1,0.1,100.0,0.4,81.3,0.1,21.9,0.1,57.1,0.0,3.1,0.0,6.3
209,Jalen Smith,IND,63,30,33,18.3,29.1,1.3,0.4,0.7,68.3,0.0,0.1,37.5,1.0,73.5,0.4,32.5,0.1,25.9,0.2,12.0,0.1,4.8
210,Jalen Suggs,ORL,45,17,28,23.7,44.5,0.3,0.1,0.2,37.5,0.1,0.1,75.0,0.2,69.2,0.1,23.1,0.0,33.3,0.0,0.0,0.0,15.4
211,Jalen Williams,OKC,68,33,35,30.0,45.7,0.8,0.4,0.5,75.8,0.0,0.1,75.0,0.8,98.2,0.2,28.1,0.1,25.0,0.1,7.0,0.0,3.5
212,Jamal Cain,MIA,15,8,7,12.4,12.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.1,50.0,0.0,0.0,0.0,0.0
213,Jamal Murray,DEN,60,41,19,33.0,71.5,1.1,0.3,0.5,58.1,0.1,0.1,100.0,0.8,71.2,0.4,36.4,0.1,20.8,0.1,9.1,0.1,6.1
214,Jamaree Bouyea,WAS,5,2,3,14.1,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,James Bouknight,CHA,27,6,21,13.2,17.5,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
216,James Harden,PHI,53,36,17,36.9,94.2,0.3,0.1,0.1,75.0,0.0,0.0,0.0,0.1,38.9,0.2,61.1,0.1,45.5,0.1,16.7,0.0,0.0
217,James Johnson,IND,15,6,9,8.7,12.0,0.3,0.1,0.1,100.0,0.0,0.0,0.0,0.1,40.0,0.3,80.0,0.0,0.0,0.0,0.0,0.0,0.0
218,James Wiseman,DET,37,10,27,18.4,31.2,1.8,0.8,1.2,67.4,0.2,0.2,100.0,1.8,101.5,0.5,25.4,0.2,35.3,0.0,1.5,0.1,4.5
219,Jared Butler,OKC,2,1,1,9.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Jared Rhoden,DET,8,1,7,9.3,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Jaren Jackson Jr.,MEM,56,36,20,28.1,40.5,1.4,0.4,0.8,52.3,0.3,0.3,93.8,1.1,77.8,0.4,30.9,0.1,12.0,0.0,2.5,0.1,9.9
222,Jarred Vanderbilt,LAL,70,37,33,24.4,32.9,1.8,0.4,0.7,58.7,0.2,0.2,91.7,0.9,51.2,0.9,49.6,0.3,35.9,0.1,7.8,0.1,4.7
223,Jarrell Brantley,UTA,3,0,3,9.8,18.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Jarrett Allen,CLE,64,41,23,33.0,43.3,5.5,1.3,2.2,59.7,0.3,0.3,81.8,3.0,54.2,2.7,48.7,0.6,21.8,0.4,6.9,0.2,2.9
225,Jarrett Culver,ATL,10,5,5,13.7,20.5,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Jason Preston,LAC,13,3,10,9.4,23.7,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.2,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Javonte Green,CHI,30,12,18,15.5,22.7,0.5,0.2,0.3,70.0,0.0,0.1,50.0,0.5,100.0,0.1,26.7,0.0,0.0,0.0,0.0,0.0,6.7
228,Jaxson Hayes,NOP,45,21,24,13.4,16.2,0.9,0.2,0.3,91.7,0.2,0.2,90.0,0.8,87.2,0.5,53.8,0.0,4.8,0.0,0.0,0.1,10.3
229,Jay Huff,WAS,3,1,2,4.1,5.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.3,100.0,0.0,0.0,0.0,0.0
230,Jaylen Brown,BOS,62,42,20,36.1,64.3,1.6,0.5,0.9,51.8,0.1,0.2,75.0,1.1,70.1,0.5,33.0,0.1,28.1,0.0,3.1,0.1,6.2
231,Jaylen Nowell,MIN,64,33,31,19.3,33.3,0.3,0.2,0.2,83.3,0.0,0.0,100.0,0.4,143.8,0.0,6.3,0.0,100.0,0.0,6.3,0.0,6.3
232,Jaylin Williams,OKC,42,20,22,18.1,35.7,1.5,0.2,0.6,37.5,0.2,0.3,83.3,0.7,45.9,0.7,47.5,0.2,24.1,0.0,0.0,0.1,9.8
233,Jayson Tatum,BOS,69,49,20,37.3,75.9,2.6,0.8,1.3,62.6,0.5,0.5,94.1,2.2,86.0,0.8,29.6,0.1,18.9,0.2,7.8,0.2,8.4
234,Jeff Dowtin Jr.,TOR,20,13,7,9.7,16.4,0.3,0.1,0.1,100.0,0.1,0.1,100.0,0.2,66.7,0.2,66.7,0.1,25.0,0.0,0.0,0.1,16.7
235,Jeff Green,DEN,50,31,19,19.2,25.3,1.2,0.3,0.5,60.9,0.1,0.1,66.7,0.7,55.0,0.6,50.0,0.1,16.7,0.0,3.3,0.1,5.0
236,Jerami Grant,POR,63,28,35,35.6,53.3,0.9,0.2,0.3,50.0,0.1,0.1,75.0,0.4,50.9,0.4,47.3,0.1,15.4,0.0,5.5,0.1,7.3
237,Jeremiah Robinson-Earl,OKC,38,12,26,19.2,28.7,0.7,0.2,0.3,54.5,0.1,0.2,50.0,0.4,55.6,0.3,40.7,0.0,9.1,0.0,0.0,0.1,11.1
238,Jeremy Sochan,SAS,55,15,40,26.1,44.3,1.2,0.4,0.5,77.8,0.1,0.1,83.3,0.9,71.6,0.6,47.8,0.1,18.8,0.0,3.0,0.0,3.0
239,Jericho Sims,NYK,49,29,20,15.8,19.4,0.5,0.1,0.2,62.5,0.0,0.0,100.0,0.2,48.0,0.3,56.0,0.0,0.0,0.0,8.0,0.0,4.0
240,Jevon Carter,MIL,74,53,21,22.1,38.0,0.3,0.0,0.1,40.0,0.0,0.0,0.0,0.1,20.0,0.2,70.0,0.0,7.1,0.0,5.0,0.0,0.0
241,Jimmy Butler,MIA,60,32,28,33.4,62.6,1.9,0.4,0.7,59.0,0.2,0.2,92.9,1.0,49.6,1.0,51.3,0.2,22.0,0.1,4.3,0.1,5.2
242,Jock Landale,PHX,65,33,32,14.1,23.3,2.2,0.4,0.7,62.8,0.1,0.2,70.0,1.0,45.0,1.2,57.9,0.2,12.3,0.1,4.3,0.1,3.6
243,Joe Harris,BKN,67,35,32,21.4,22.4,0.3,0.1,0.2,72.7,0.0,0.0,0.0,0.2,84.2,0.1,36.8,0.0,28.6,0.0,5.3,0.0,0.0
244,Joe Ingles,MIL,40,28,12,22.9,33.1,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Joe Wieskamp,TOR,5,3,2,5.9,5.6,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Joel Embiid,PHI,61,40,21,34.7,71.6,8.9,2.4,4.3,56.5,1.6,1.9,84.2,6.6,73.6,3.0,33.9,0.5,16.8,0.5,5.3,0.9,10.3
247,John Butler Jr.,POR,11,3,8,3.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,John Collins,ATL,64,33,31,30.1,42.8,1.4,0.5,0.7,69.0,0.2,0.3,83.3,1.1,80.2,0.5,31.9,0.1,17.2,0.1,6.6,0.1,9.9
249,John Konchar,MEM,65,41,24,21.0,30.1,0.4,0.1,0.1,50.0,0.0,0.0,0.0,0.1,39.1,0.2,52.2,0.0,8.3,0.0,4.3,0.0,0.0
250,John Wall,LAC,34,15,19,22.2,55.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,75.0,0.0,0.0,0.0,12.5,0.0,0.0
251,Johnny Davis,WAS,20,8,12,8.1,9.2,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.1,66.7,0.1,66.7,0.0,0.0,0.0,0.0,0.0,0.0
252,Johnny Juzang,UTA,12,4,8,11.2,12.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Jonas Valanciunas,NOP,71,35,36,24.9,50.0,3.0,0.8,1.4,55.7,0.2,0.3,83.3,1.8,58.1,1.3,43.3,0.2,11.8,0.1,4.7,0.1,4.2
254,Jonathan Isaac,ORL,11,8,3,11.3,19.5,0.7,0.0,0.3,0.0,0.2,0.2,100.0,0.2,25.0,0.1,12.5,0.0,0.0,0.1,12.5,0.1,12.5
255,Jonathan Kuminga,GSW,60,33,27,20.6,34.1,1.2,0.4,0.7,62.5,0.2,0.2,75.0,1.0,85.7,0.4,30.0,0.0,9.5,0.1,4.3,0.1,7.1
256,Jordan Clarkson,UTA,61,30,31,32.6,56.1,0.7,0.2,0.3,61.9,0.1,0.1,100.0,0.6,82.9,0.2,31.7,0.1,38.5,0.0,4.9,0.0,7.3
257,Jordan Goodwin,WAS,54,20,34,17.1,34.6,0.3,0.0,0.1,40.0,0.0,0.0,50.0,0.1,29.4,0.2,64.7,0.1,36.4,0.0,0.0,0.0,5.9
258,Jordan Hall,SAS,9,1,8,9.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Jordan McLaughlin,MIN,36,18,18,15.9,36.6,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.1,50.0,0.1,62.5,0.1,40.0,0.0,12.5,0.0,0.0
260,Jordan Nwora,IND,55,34,21,17.9,24.6,0.4,0.1,0.1,100.0,0.0,0.0,0.0,0.3,70.0,0.2,60.0,0.1,25.0,0.0,5.0,0.0,0.0
261,Jordan Poole,GSW,74,38,36,30.4,66.4,0.8,0.3,0.4,71.9,0.1,0.1,90.0,0.8,100.0,0.2,26.8,0.0,20.0,0.1,7.1,0.1,8.9
262,Jordan Schakel,WAS,2,0,2,3.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Jose Alvarado,NOP,61,30,31,21.5,46.0,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.2,100.0,0.1,50.0,0.0,20.0,0.0,0.0,0.0,0.0
264,Josh Christopher,HOU,56,12,44,11.6,18.2,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.1,66.7,0.1,33.3,0.0,0.0,0.0,16.7,0.0,0.0
265,Josh Giddey,OKC,69,31,38,30.9,76.3,1.2,0.4,0.6,65.1,0.1,0.1,80.0,0.9,70.6,0.5,40.0,0.1,20.6,0.0,2.4,0.0,2.4
266,Josh Green,DAL,54,25,29,25.8,35.1,0.7,0.2,0.3,80.0,0.1,0.1,66.7,0.5,76.3,0.3,47.4,0.1,27.8,0.0,5.3,0.1,7.9
267,Josh Hart,NYK,69,37,32,32.6,43.9,0.7,0.1,0.2,54.5,0.0,0.0,0.0,0.2,25.5,0.5,72.3,0.1,23.5,0.0,2.1,0.0,0.0
268,Josh Minott,MIN,14,6,8,6.5,7.6,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Josh Okogie,PHX,64,32,32,17.8,22.6,0.3,0.0,0.1,33.3,0.0,0.1,75.0,0.1,31.8,0.2,63.6,0.0,14.3,0.0,0.0,0.0,9.1
270,Josh Richardson,NOP,56,19,37,24.0,43.8,0.3,0.0,0.1,40.0,0.0,0.0,0.0,0.1,26.7,0.1,40.0,0.0,33.3,0.0,13.3,0.0,0.0
271,Joshua Primo,SAS,4,3,1,23.3,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0
272,Jrue Holiday,MIL,62,46,16,32.7,73.4,0.9,0.1,0.3,56.3,0.0,0.0,100.0,0.3,35.1,0.6,64.9,0.1,16.2,0.0,3.5,0.0,1.8
273,Juan Toscano-Anderson,UTA,44,17,27,12.0,17.1,0.5,0.1,0.1,66.7,0.1,0.1,75.0,0.3,50.0,0.3,59.1,0.1,30.8,0.0,0.0,0.0,9.1
274,Juancho Hernangomez,TOR,42,20,22,14.6,17.0,0.4,0.0,0.1,25.0,0.0,0.0,50.0,0.1,20.0,0.2,66.7,0.1,30.0,0.0,0.0,0.0,6.7
275,Julian Champagnie,SAS,9,4,5,13.3,15.8,0.4,0.2,0.2,100.0,0.0,0.0,0.0,0.4,100.0,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Julius Randle,NYK,75,42,33,35.9,70.2,2.2,0.6,1.1,54.4,0.3,0.5,70.6,1.5,70.4,0.6,29.6,0.2,31.3,0.2,9.3,0.2,8.6
277,Justin Champagnie,TOR,3,2,1,3.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,Justin Holiday,DAL,41,17,24,15.3,17.4,0.3,0.0,0.2,25.0,0.0,0.0,0.0,0.1,33.3,0.0,8.3,0.0,0.0,0.0,16.7,0.0,8.3
279,Justin Jackson,BOS,23,15,8,4.7,5.1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Justise Winslow,POR,29,15,14,26.8,52.4,0.8,0.2,0.5,40.0,0.0,0.0,0.0,0.4,50.0,0.3,37.5,0.0,11.1,0.0,0.0,0.0,0.0
281,Jusuf Nurkic,POR,52,24,28,26.8,53.8,3.4,0.8,1.3,57.4,0.3,0.5,62.5,1.9,57.1,1.5,44.0,0.1,9.1,0.3,8.0,0.2,6.9
282,KZ Okpala,SAC,35,19,16,7.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Kai Jones,CHA,39,10,29,10.3,11.8,0.1,0.1,0.1,66.7,0.0,0.0,0.0,0.1,80.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Karl-Anthony Towns,MIN,22,11,11,33.4,60.7,1.8,0.5,0.6,85.7,0.5,0.5,100.0,1.7,97.4,0.8,46.2,0.1,16.7,0.0,0.0,0.2,10.3
285,Kawhi Leonard,LAC,46,29,17,33.6,57.3,2.4,0.7,1.3,53.4,0.1,0.1,100.0,1.5,64.0,0.9,36.9,0.0,4.9,0.1,5.4,0.0,1.8
